"report"
"Iteration" "cd etc.."
("Iteration" "cd" "cl" "cmx" "cmy" "cmz" "cx" "cd-scale" "cl-scale" "cs-scale" "cd-scale-avg" "cs-scale-avg" "cl-scale-avg")
1200 0.1792521918797484 0.05929056119003168 -0.006588482525132133 0.001016808756248035 -0.001231699077409339 -0.008703297810277722 0.1839928513801299 0.05568466175000363 -0.006019357501937528 0.1833544456096426 -0.004700318761494041 0.05542216545842603
1210 0.1799131087700968 0.05996577872374377 -0.006482793202260695 0.0006426164814065954 -0.0009721650000847337 -0.007144299877976996 0.184753770767902 0.05617166379265878 -0.004988353282068296 0.1833060034757881 -0.005096307967236683 0.05540836067022031
1220 0.1797335822866935 0.05986355156846707 -0.006381528904845949 0.0004951984230210808 -0.0008131020956445751 -0.005659462797234976 0.1847138623963148 0.05592573033024022 -0.004148824013609235 0.1833106678792446 -0.005337993075412527 0.05538855263480585
1230 0.1790928984092094 0.0595088930044664 -0.006410673506806782 0.0007731715976476006 -0.0008986874576163137 -0.004811315834631638 0.1840997661742595 0.05529699729278183 -0.003576012257033918 0.1833449797333183 -0.005412128316013829 0.05532179417616608
1240 0.1785682959454385 0.059517636645642 -0.006652451580503363 0.001152795030369581 -0.001057325181370379 -0.004085247975532456 0.1835641180277827 0.0550387996406673 -0.003173544451775665 0.1834051188595533 -0.00540773211319427 0.05523905503996285
1250 0.1781986074746826 0.05878092388115972 -0.006872763507417399 0.001396249420501125 -0.001198847602138056 -0.003912549670621449 0.183206851023733 0.05409083367232592 -0.003159797630042361 0.1834731482585077 -0.005332553167665097 0.05514652677147461
1260 0.1782117575031544 0.05822626126864705 -0.006961622902157309 0.00145715797697973 -0.001294658724144309 -0.003717946593859229 0.1831700071910272 0.05339618293003454 -0.003536661562131676 0.1835308123889193 -0.005155571351677559 0.05505071207196686
1270 0.1781602572012932 0.0576328966030893 -0.007010071635611907 0.001628678163605524 -0.001474333329806346 -0.003341828115947955 0.182985260778155 0.05284528356447216 -0.003920444512061921 0.1836056090518039 -0.00485407342178999 0.05493794361499171
1280 0.1774745601114348 0.05655447836279261 -0.007333871298012445 0.001902117714386107 -0.001773625974854916 -0.003055216214759846 0.1821119041690495 0.05193544935057379 -0.004057718140903962 0.1836152655396534 -0.004512340231873858 0.05470818187634699
1290 0.1768352138985073 0.05608895065652298 -0.007542666402186008 0.001752856669928444 -0.001586645797097749 -0.002288901289250014 0.181320991870761 0.0515934096173371 -0.003332120289030949 0.1834842876075399 -0.004156420243902347 0.05436844622914807
1300 0.1769653816778725 0.05634826751788045 -0.007540612896462539 0.001303686120737269 -0.001182826648548547 -0.00179907045053169 0.1813626064065431 0.05188342751267239 -0.002691782695407435 0.1832521473135241 -0.003800894728242846 0.05398900552779513
1310 0.1775413931847249 0.05667394314454987 -0.007477585706610885 0.001287427727793523 -0.001223213101490878 -0.002731638538599026 0.1820027857062783 0.05216638161843474 -0.003104147176848323 0.1829753741117614 -0.003541796179772018 0.05359975792494993
1320 0.1779505043009421 0.05679516100887209 -0.007355563965691157 0.001284668703519373 -0.00128951313417173 -0.003709039821655589 0.1825626498560714 0.05228096217928545 -0.003595435647694102 0.1827278134640398 -0.003432940215431654 0.05321020927819908
1330 0.1780369097628759 0.05657828305680335 -0.007296781802384199 0.0008343746040681381 -0.001006143963787201 -0.003345103562250333 0.1827889434499883 0.05203879738067781 -0.00308939871865641 0.1825621955133116 -0.003393194543562972 0.05287704783272449
1340 0.1775299911744206 0.05614325604571224 -0.007294683449330451 0.0003183754374836304 -0.0005234855738168859 -0.001800777605928901 0.1823955645592304 0.05150395919478224 -0.001575480740657034 0.1824446173409962 -0.003288340744931332 0.05253150568903399
1350 0.1771275207270234 0.05608545528819274 -0.007349213210936533 -3.229284341011757e-05 -0.0001520628123542003 -0.00134627057302015 0.1820734242883671 0.05128235044889295 -0.001190180514130999 0.1823241048684635 -0.003095412381693423 0.05221236958402647
1360 0.1775710900912102 0.05614556535729717 -0.007299693609081495 -0.0002586020541617087 2.51887157450855e-05 -0.002367162912113726 0.1825614851997571 0.05125416687403168 -0.002409818840596042 0.1822383596625754 -0.002937164738186577 0.05196888327194747
1370 0.1787190800248612 0.05686937980424821 -0.007359709812588285 -0.0002763125578768681 1.027754710403103e-05 -0.003514734846434055 0.1836666355827864 0.05208014750835073 -0.00367561771208534 0.1822387045414721 -0.002877526598472747 0.05182233055204828
1380 0.1799352964581482 0.05735124241651532 -0.007433788369547569 -0.0001138677748244477 -0.0001544226620882325 -0.004859142807481651 0.184791722265966 0.05271922392116916 -0.004907622246191832 0.1824165422159505 -0.002904428706516924 0.05183482874029149
1390 0.1804996264192991 0.05796862325635243 -0.007453768886290302 3.640976297138197e-05 -0.0002948089505875734 -0.005919689039150139 0.1852846785097005 0.05336350943270677 -0.005633948503170058 0.1827672892673473 -0.003074125534720414 0.05197302537963156
1400 0.1804694248474263 0.05862531951383393 -0.007291340682339344 -0.00012351808880069 -0.0001836356152964293 -0.005898506597055858 0.1852436660987456 0.05393062026019534 -0.005323519338530506 0.1831669106079424 -0.003336374203524288 0.05217032088681323
1410 0.1804023509799283 0.05923616733383245 -0.007042427337331558 -0.0004162727073713184 1.461097976058339e-05 -0.005158844855018425 0.1852432365840945 0.05440186995000811 -0.004533940062372454 0.1835208191165665 -0.003541964194427428 0.05238175604607388
1420 0.1807422108279841 0.05993946350172061 -0.006933768811728174 -0.0004217441041749119 1.460286902334875e-05 -0.004253185545744794 0.1856615975774067 0.05488409158035296 -0.003732171714221863 0.183831795198188 -0.003607931181127333 0.05262709843880314
1430 0.1808966658577799 0.06029721656646133 -0.006966178867169799 -6.190734519865338e-05 -0.0002332926324274681 -0.003354984828205554 0.1858348849101788 0.05499386818866194 -0.003212875939996637 0.1841404533191471 -0.003607194445478207 0.05290407922381147
1440 0.1801543459297067 0.05991104516665744 -0.007062893053847592 0.00044585521029205 -0.000510193406681829 -0.003357110610331852 0.1851461817437632 0.05452311622530989 -0.00334965624156935 0.1844324351006599 -0.003696021874499455 0.05321222694280057
1450 0.1793654552836878 0.05901161184616276 -0.007123180141306825 0.0008620622047794935 -0.0007704954670170561 -0.004476750397681546 0.1843924401355083 0.05367410739627835 -0.004893982535862834 0.1846835283417707 -0.003992949292112821 0.05347832576206683
1460 0.1794488465723179 0.05833873796728964 -0.007273114922265175 0.001184712380007133 -0.001056978508934507 -0.005648032315012506 0.1844174347770507 0.05322006412467525 -0.00621156516797391 0.1848881100688652 -0.004380283871879026 0.05369693387610633
1470 0.1800722910895083 0.0576837517045821 -0.00719761166407091 0.001493724679011962 -0.001258208958771021 -0.007070653814021628 0.1849400475640713 0.05294526004800119 -0.00713626665582168 0.1850471192482169 -0.004742550405902295 0.05383622965768019
1480 0.1804813290194479 0.05719435103480352 -0.007115662151827715 0.001537375022014787 -0.001261510968243971 -0.007544985603148789 0.1853512154734041 0.05278587259126077 -0.007088881746019764 0.185129097350012 -0.005027635591189215 0.05387447597477393
1490 0.1805316419722278 0.05668491201816512 -0.007285274671232588 0.001399129200536415 -0.001177115630030929 -0.007015695467272026 0.1854517351648534 0.05237291007692504 -0.00627349188227181 0.1851658708146569 -0.005157262344945851 0.05382875176160438
1500 0.1798540339652117 0.05620772400699597 -0.007483594029613631 0.001264150863883971 -0.001111054369181515 -0.006320227177620952 0.1847680687726583 0.05178744328740572 -0.005326598114468867 0.1851487781838933 -0.005174662259362596 0.0536614359988815
1510 0.1792464442887134 0.0563154814998337 -0.007541969465891273 0.001239405164918911 -0.001015357625311941 -0.006325358196506156 0.1841557285333152 0.05187558075107095 -0.005232320897696052 0.1850646592553311 -0.005205180944447151 0.0534203073300418
1520 0.1791370337428414 0.05682038448575354 -0.007466185074672562 0.001361133224378367 -0.0009033499088285697 -0.00551641117349989 0.1839998044057216 0.05244645334410494 -0.004587018419135555 0.1849233331230225 -0.005301639875343083 0.05316910177417837
1530 0.1797342671197177 0.05743563569716473 -0.007463869425890187 0.001124181123302321 -0.0005332946467231575 -0.003024014314712546 0.1845659142660632 0.05310718233770123 -0.002391201213094779 0.1847675921351394 -0.005301226986289121 0.05295406923216438
1540 0.1802630615993949 0.05793152239579952 -0.007324218896038043 0.0005051800052254534 1.784005202608675e-05 -0.001460089268165038 0.1851129008344291 0.05355012828017457 -0.001236054512163101 0.1847057536177729 -0.00514171949992981 0.05280773199748354
1550 0.1800656308135962 0.05897735649339371 -0.007226361534448392 0.0001174482354493396 0.0002125674274012579 -0.001520143688757326 0.1849987871127179 0.05449374554456187 -0.00178554727561505 0.1847494216932099 -0.004873426431645078 0.05280630396124051
1560 0.1795521271931222 0.06002624491942836 -0.007176764104034842 0.0002807603712125605 -1.259003091062045e-08 -0.002521605020937653 0.1845551881998851 0.05557260875736503 -0.003022819902788361 0.1847893000123803 -0.004547900990473305 0.05297694887720466
1570 0.1794729692468022 0.06053142507816672 -0.007061570820694747 0.0007749139571035192 -0.0003895589393390887 -0.004029792056885454 0.1844866664309981 0.05620099564137289 -0.004314445314473752 0.1847667098555836 -0.004250547586969833 0.05326880754003128
1580 0.1796357596226994 0.06039246454953181 -0.006982256688240148 0.001086519501404211 -0.0006203006369856957 -0.004678573628160591 0.184647594776953 0.05610223418826232 -0.004637679686394513 0.1847087105560378 -0.003988507656995235 0.05360198735728462
1590 0.1799200253090298 0.06065540334396344 -0.006939541021906622 0.001068057208128961 -0.0006660060268470135 -0.004816500578849055 0.1849324517081381 0.0563549105200009 -0.004597178819677721 0.1846392463957638 -0.003777688731400029 0.05395938364634963
1600 0.1801089407371436 0.06104616956145658 -0.006863300821971797 0.00100655799896757 -0.000678826143565829 -0.005523983608325772 0.1851038029397208 0.05671465116341123 -0.005263339406303156 0.18463369707376 -0.003697180463900591 0.05441634589365203
1610 0.1800552898309814 0.0611765628413703 -0.006822388536813158 0.0009541641557805188 -0.0006344182989194352 -0.006416182804501982 0.1850025477128143 0.05680401603239443 -0.006217357894862862 0.1847012473354114 -0.003755220346020062 0.0549166576594823
1620 0.1799868738274731 0.06078219142478296 -0.006786621220403111 0.001072115406788457 -0.0007057284334842219 -0.007281725523176372 0.184905822718788 0.05644226694583189 -0.007102902516787193 0.1847918334706494 -0.00392216805199101 0.05536641703500742
1630 0.1801695315631897 0.06026198256452789 -0.006851954487823394 0.001262360213147572 -0.0008611952428822072 -0.007738847811763435 0.1851038918698787 0.05594506471699359 -0.007506927933194128 0.1848646514054713 -0.004322477509498702 0.05569552968590966
1640 0.1804070172890782 0.06031849561162002 -0.006897826347277855 0.001248413706640087 -0.0008030517051580335 -0.006998523613485836 0.1853837692934902 0.05589943833199017 -0.006791998215185867 0.1848998991986627 -0.00488261438951916 0.05595249590796474
1650 0.1806248160181199 0.0607324721675084 -0.006929407376488237 0.0009355210299788211 -0.0004363996359756021 -0.005816563951852978 0.1856183588157294 0.05615296532110303 -0.005837600902214085 0.1849411648723737 -0.005362264976558256 0.05614903187365952
1660 0.1806665317429243 0.06139108593259698 -0.007035652275553844 0.0008401700534341031 -0.0002386458447381384 -0.005064662103697487 0.1856615925772203 0.05676913756628594 -0.005277700732481528 0.185033646886062 -0.005667596013673714 0.05628894290565935
1670 0.1804083658275349 0.06172288658123204 -0.007116233503809321 0.0009383021655297843 -0.0002217206449794114 -0.004870139876761752 0.1854113186514119 0.05714358185679091 -0.005269377181344698 0.1851399623976555 -0.005813805338985333 0.05638961800387917
1680 0.1800115113075172 0.06176655484158929 -0.00712682017596683 0.000955999101983505 -0.0002100391030176224 -0.004827107514501871 0.1850190661727075 0.05716959022691819 -0.005408610356527521 0.1852013499272783 -0.005891300099773102 0.05649344214724147
1690 0.179692289493872 0.06115327538651677 -0.007078348188639891 0.001098345089228395 -0.0003342026871653496 -0.004747308092857126 0.1847044773259532 0.05646710463044934 -0.005429805330155192 0.1852081063751762 -0.005973648966804385 0.05655843161784246
1700 0.1794484277987295 0.06059866237744098 -0.007028920378883232 0.001292694996651552 -0.000457019983151028 -0.005043823626656535 0.1844596733179297 0.05585626926313256 -0.005782674554655672 0.1851568323153789 -0.00604442299236347 0.05650666030449551
1710 0.1794379687174511 0.06033919223439464 -0.007012684867370183 0.00145787188153972 -0.0005453830577494151 -0.005143841547156906 0.184437468461931 0.05569294805723522 -0.006007587824552182 0.1850948409747303 -0.006057791233156751 0.05640529482623595
1720 0.1794555591762325 0.06008845255009247 -0.00699140919432697 0.001574859533151331 -0.0006622411717525814 -0.004797275189112374 0.1844197208433764 0.05567036035235169 -0.005843158825115871 0.1850433652381422 -0.005983409161203432 0.05630343081472242
1730 0.1797186051703542 0.06009350292305089 -0.007001110360073544 0.001540051991019672 -0.0007481790187386338 -0.004161704433981272 0.1845934797195113 0.05590033726856571 -0.005408983040695815 0.1849943092624256 -0.005800006904208369 0.05627101067912686
1740 0.1801390340430152 0.06015231437312207 -0.006987410335160432 0.001347613099154147 -0.000714480989572592 -0.003788961694018294 0.184912992097626 0.05610670776647908 -0.005095088527100513 0.1849448376374634 -0.005607230115381294 0.05628300391351407
1750 0.1800801920138003 0.05976744899748079 -0.006982078762128842 0.001409119418062536 -0.0007206510273945483 -0.003824542633637055 0.1848039781677274 0.05579669797962376 -0.004972123741474813 0.1848859122637593 -0.005479433286463366 0.05628448580914858
1760 0.1791151556843155 0.0587189939390841 -0.007119650879348985 0.001667148397781219 -0.0008331938001567187 -0.004561236866834707 0.1838386035010987 0.05483831029110711 -0.005393199548069423 0.184750508372225 -0.005450255350828239 0.05616308327618558
1770 0.1782680925426648 0.057628007835685 -0.00734368978592444 0.001756186069199381 -0.0009981599821398041 -0.004950730389441806 0.1830037027753813 0.05379905802843213 -0.005550899745932522 0.184529250114888 -0.00547833957441358 0.05589288918354218
1780 0.1776921571897353 0.05645509709455718 -0.007450847707016802 0.001538537036856304 -0.001006226389011794 -0.004823316878317991 0.1824463663401488 0.05254677500871311 -0.005399739988862024 0.1842802173616493 -0.005489615447961598 0.05548146469608384
1790 0.1774280670604587 0.05589435999344895 -0.007607700738040052 0.001200987412961373 -0.0009555009202591101 -0.005050966123913585 0.1822358246576324 0.05191372714259308 -0.005880945722540288 0.1840218732786938 -0.005503191394838152 0.05501052138129513
1800 0.1776569168159234 0.05602164822435333 -0.007847256671350073 0.001092101120924748 -0.001074656973689627 -0.006430106393251988 0.1825238295289034 0.05205541057341764 -0.007388141425311799 0.1838046168782088 -0.005613786916968702 0.05459786420805856
1810 0.1781671335612127 0.0568624509503123 -0.007810433760785055 0.00118555760496057 -0.001218411039145444 -0.007551187585721841 0.1831104826664944 0.05288505356942991 -0.008127027773203597 0.1836413308001179 -0.005810508699633961 0.05426558611953938
1820 0.1789024883299975 0.05830526709698061 -0.007435853972606953 0.0009854302141046624 -0.001074229995204906 -0.007568250854067856 0.1839374620578759 0.05433409832863909 -0.007585886627273484 0.1835566121306831 -0.006007041377003548 0.0540673216843292
1830 0.17920374877016 0.05960290581300953 -0.007018448990186886 0.0005742042848292789 -0.0007894459457529174 -0.006715330760015355 0.1843001108789616 0.05567481166549444 -0.006277215971993671 0.183525383417649 -0.006137868930335183 0.05399754111554791
1840 0.1796310455378207 0.06055157283966132 -0.006831956262811744 0.0004246562644454392 -0.0007274199000351803 -0.005410717575162252 0.1847884875964084 0.05661172308076789 -0.004863696832519156 0.1834989974121556 -0.006161117889193633 0.05401773358773985
1850 0.1805856819213648 0.0611663337123273 -0.006737250073139786 0.0005730246661964306 -0.0008627768478074375 -0.004611609604651945 0.1857850186759779 0.0571250813618826 -0.004279477430314873 0.1835410939051277 -0.006104860705295214 0.0541083914128394
1860 0.1806346713888133 0.06134775356371406 -0.006783208810880991 0.0008384668121403068 -0.001048356378770392 -0.004990759526889837 0.1858104971448332 0.05711994728117536 -0.004865186679790257 0.1837006746448843 -0.006046433819027801 0.05430068169404643
1870 0.1800600135814715 0.06067470717842723 -0.006811163243889924 0.001140839291323058 -0.001342195473087074 -0.004693739884971527 0.1851925641799301 0.05623728172355653 -0.004533581216604459 0.1839141690500865 -0.005970960217759201 0.05453670800239203
1880 0.1797453084516311 0.06054568198574174 -0.00682645322988884 0.001274136132820233 -0.001500449205289286 -0.004253572776451531 0.1848178188529783 0.05601871674521571 -0.003779643355612478 0.1841397178504056 -0.005835169690580032 0.05482967078732053
1890 0.1800933613718532 0.06101062555355204 -0.006874387870294045 0.001206588650076865 -0.001391623031813263 -0.003497740549872522 0.1850410273672713 0.05635387046986692 -0.002599480988132161 0.1844015047805095 -0.005603825990300312 0.05523683339097998
1900 0.1801051962820495 0.06148247441928142 -0.007082988510031946 0.001028220011003953 -0.001110647140543271 -0.002004874813791884 0.1848936045384084 0.05664702149731349 -0.0005695093381722678 0.1846714033652081 -0.00508111991656868 0.05569662732280446
1910 0.1791044411565864 0.06124559377265205 -0.007258143749204225 0.0007820181344726374 -0.0006961791145610483 -0.001070282246042008 0.1837878718063884 0.05623276850376961 0.0006791895036052841 0.1848191193814639 -0.004270903476651069 0.05610146795534206
1920 0.1784060651421831 0.06075886334758566 -0.007333240085674909 0.0002741869868497687 -0.0001442090349972741 0.000464036402310793 0.1831738800628008 0.05532516446868408 0.001581428314869041 0.1848006492545996 -0.003365620851982766 0.0563068453177098
1930 0.1784998166807317 0.06075576599408777 -0.007451723922432237 -0.0001435322106475654 0.0001632710993834596 0.002530697559058768 0.1833568859253552 0.05494324775059325 0.003512599895491759 0.1847041179737433 -0.002414286427136151 0.05630517980257348
1940 0.1787193441089293 0.06056923189871959 -0.007699458843320249 -0.0004746151756905879 0.0003680260915942289 0.003924309333879938 0.1835532068631927 0.05472001677459282 0.00467522656411517 0.1846046716117695 -0.001441916863286133 0.05616459206540675
1950 0.1787111105572413 0.0604767249693771 -0.00799640088036277 -0.0009588152007515014 0.0007098490195976917 0.004739666945948215 0.1835484956876033 0.0547412288050985 0.005181281419099321 0.1844255660941485 -0.000500419498449793 0.05594475245806784
1960 0.178423560652635 0.0603584422755248 -0.008119507696648709 -0.0009450696694705019 0.0006759867397175927 0.004042298387213685 0.1832506779426346 0.05484106559278036 0.005012109794514868 0.1841753765335066 0.0004736687145617735 0.05570145695898145
1970 0.1782002728423646 0.06068017281612308 -0.008006650491157386 -0.0006672028275516301 0.0004562423233170561 0.002813305593085074 0.1830434924196533 0.05547700099114371 0.004569389241002154 0.1839367656027669 0.001427261931567619 0.05555144363965695
1980 0.179118452418922 0.06111925358508389 -0.007742465190476384 -0.0006269021325015357 0.0004701198414783629 0.003125478360055743 0.1839902582514086 0.05607801830617302 0.004947573309172363 0.1837899841367397 0.002302406526894405 0.05553405638243421
1990 0.1801862565293605 0.06132707371130305 -0.007453137888094688 -0.0007510661987362894 0.0005648346195272398 0.005051162265238378 0.1850651647350912 0.05630969821113264 0.00664515261959898 0.1837636388945079 0.003208928212927565 0.05553575963773118
2000 0.1806346728949691 0.06142042427517464 -0.007189414044299483 -0.0007920099971031999 0.000573414827378865 0.006263948912331293 0.1855408525032011 0.0564044253851915 0.007269928019098523 0.1837928332810795 0.004075438811391789 0.05551942422333276
2010 0.1808290649520724 0.06147351338367809 -0.007135365102726971 -0.0005877456179411222 0.0003600341023915773 0.006001025275618875 0.1857918220646547 0.05637423447541765 0.005956761989979871 0.1839333894917383 0.004722509191411151 0.05551003796651664
2020 0.18053437792659 0.06105061567811289 -0.007324443019299716 -6.120307652394171e-05 -5.359422865889424e-05 0.004569998162622854 0.1855795696457918 0.05593095756185477 0.003512454505219729 0.1841675163190875 0.005074164276889106 0.05555728962485432
2030 0.179927822537657 0.0604321804982125 -0.007486152483840737 0.0003031535298773501 -0.000313529769001953 0.004024930030497922 0.185078427486221 0.05533976418005527 0.002185276248521503 0.184373731047608 0.005072332195216619 0.0556037049387906
2040 0.1796741068883203 0.06043042473480902 -0.007505548850348852 0.0002344164251589149 -0.0002882664112915907 0.004442844407408807 0.1848258787850661 0.05539516963731347 0.002607662658603365 0.1845169201981764 0.004881375324114044 0.05565789730932833
2050 0.1797426359091405 0.06049489323261829 -0.007359505744634271 0.0002190391415337132 -0.0003475015352138334 0.004702212129851082 0.1848430612493545 0.05549464071594775 0.003247922107843979 0.1846397114756057 0.004681686808058183 0.0557281273390788
2060 0.1802060746518772 0.06088632105271898 -0.00708466201818745 0.0001907563099134375 -0.0004118981871389285 0.004761553652556928 0.1853190631416802 0.05587203636504229 0.003645516622284059 0.1848058651955706 0.004512770786221996 0.05582190048765285
2070 0.1809378139136843 0.06119958526295546 -0.006882186132825286 -2.702409401488303e-05 -0.0002556720087134271 0.005271503576694743 0.1861482514581657 0.05614938647592675 0.004503500042116824 0.1850750456016805 0.004443223505423498 0.05590847393273731
2080 0.1813548785046891 0.0616354762653814 -0.006948743179600771 -0.0004316424304784607 2.722787270163448e-05 0.005599434341072268 0.1866498664256871 0.05648507848106442 0.005239560388989871 0.1853727200722833 0.004475638302879421 0.05595717618448771
2090 0.181513689846403 0.06183242609577799 -0.00703598669744447 -0.000758661980992839 0.0002956793922275044 0.005972099007277671 0.1868523283469442 0.05670032761713135 0.006042153983851302 0.1855878908980703 0.004457234654254956 0.05599810373267308
2100 0.1811053821352345 0.06169867366070099 -0.007053469611326375 -0.0007626506438663003 0.0003901474512117088 0.004885897609754315 0.1864139780750657 0.05663642029537854 0.005608122543684156 0.1857210703316071 0.004339902074582794 0.05603046201827659
2110 0.1803515522035218 0.06143397925312945 -0.007173103025223295 -0.0002911960268997312 0.0001559418613006817 0.002442118038592005 0.1854521333756328 0.05610398647436449 0.003659179089413054 0.1857380268660673 0.004125947498499659 0.05603059339905538
2120 0.1802919997400223 0.06111952396241024 -0.007652541957856319 0.0001851375459377677 -0.0001700735957780045 0.001190689979362246 0.1853096731969833 0.05537647981127525 0.002828106647800944 0.1856939639550013 0.003970519023383471 0.05597979462709769
2130 0.1802763851864662 0.06072901473786656 -0.008028310440268516 0.0001148658455687752 -0.0001447257578889467 0.0008902694045528154 0.1853582012357937 0.05475989145127654 0.002653361089597787 0.1857020809700816 0.003983078468457853 0.05592847771142043
2140 0.1802381807989583 0.06086102957974945 -0.008039128025107636 -8.976738949422055e-05 4.769009195991436e-05 0.00113865080973129 0.185290020931867 0.05489267641285624 0.002598076860508154 0.1857412521149304 0.004008731507617783 0.05586566875759768
2150 0.1801445948607694 0.06150974080007609 -0.007831462482751503 0.0001237825894449502 -2.002421897825083e-05 0.001587008156438143 0.1851293835902394 0.05561157379309283 0.002824744524200335 0.1857833748759016 0.003981829665254721 0.05585231170078948
2160 0.1799191758533805 0.06169251410217335 -0.007709771322552952 0.0003951037169106963 -8.122654749773408e-05 0.002111015479199866 0.1848686292496228 0.0560101716475743 0.002644502839793232 0.1857741702916257 0.003912519727962591 0.05586681889863981
2170 0.1803845729187659 0.06213745044190638 -0.007593805242323072 0.0004394895924926453 -1.905226691553179e-05 0.002939363675967271 0.1852634665232211 0.05668837198780956 0.002379972858465913 0.185699307582614 0.00375538962273056 0.05590016581260941
2180 0.1806916093760083 0.06231798661190935 -0.007379428812637327 0.0002340243340064331 0.000118218094358385 0.003376668691759047 0.1854900106413763 0.05704265730452213 0.001767141651177896 0.1855986860664201 0.003467531442523242 0.05596048353680932
2190 0.1804847310201544 0.06211298130292135 -0.007250222095509204 -7.392403354592939e-05 0.00027426583116202 0.003253006986443899 0.1852477240200951 0.05695397269754295 0.0009645319599867513 0.1854571836072334 0.0030337486795138 0.05599991794780539
2200 0.1802419734497914 0.0616021150376594 -0.007109566985877909 -0.0002277196652049028 0.0002576219714724152 0.002516069199854883 0.1850224785977969 0.05636071813422817 0.0001771307538370943 0.1852969164923498 0.002488374669873707 0.05599688085425172
2210 0.1804933232503156 0.06139386870822745 -0.00700308886831652 -7.113446802199639e-05 -6.632768583236288e-05 0.0008578763766547763 0.1853265228623469 0.05593915644464184 -0.0009636149344897474 0.185226624261508 0.001993939525859949 0.05596558285009054
2220 0.1807145529399262 0.06127092668209583 -0.006837354803548168 0.0002930516764589782 -0.0005215732185550826 -0.001216313952077463 0.1856276064575651 0.0557055536919727 -0.002118392860489462 0.1852486553476544 0.001518830264278222 0.05598097456253649
2230 0.1809418833399004 0.06082630987637067 -0.006785325366178178 0.0005970528472703233 -0.0008628923041690462 -0.002129591135262617 0.1858940313749238 0.05532151977710147 -0.002093443149124248 0.1852877643703496 0.001026729060268297 0.05602437369724656
2240 0.1811000589351028 0.06066008014604351 -0.006952463820642709 0.0008067658600998545 -0.001026900917281992 -0.001768982784256689 0.1860411606206474 0.05527882518479228 -0.001495740754284215 0.18535749529977 0.0005876181363920494 0.05608122537589565
2250 0.1806953563167317 0.06044648138637855 -0.007085550409950375 0.0008347209843547041 -0.0009517580294597504 -0.0005161005023911113 0.1855915336394657 0.05507427644069549 -0.0004314985098151079 0.1854179351999232 0.000220347382080557 0.05606868128671249
2260 0.1805977777430691 0.06085320693757083 -0.00726250906346234 0.0006941393379865989 -0.0008117833784398438 0.000484992941651018 0.1854611008745867 0.05529941537519813 0.0002629723855502324 0.1854670971437939 -5.070384232822909e-05 0.05599888525216411
2270 0.1808639605273502 0.06136182163411438 -0.007446452446253076 0.0007093327280745956 -0.0009580399638108543 0.0003015527684730718 0.1856970062737542 0.05542510661751638 -0.0001504815720166568 0.1855239040615791 -0.0002901942663164495 0.05590389368910961
2280 0.180735240505863 0.06165881810173317 -0.007594048717283273 0.0007203012140088241 -0.001105741496715088 -0.001007426504930008 0.1855684983061106 0.05540366366825679 -0.001035030818467595 0.1855453912304887 -0.0005614454726297628 0.05575091994064275
2290 0.180223951513164 0.06159407137999793 -0.007644994438411144 0.0007139050942763079 -0.001136594790942095 -0.002600682448557591 0.1850662921022432 0.05525649021295834 -0.0017421677500675 0.1855401836295827 -0.0008387870392569454 0.0555834760605199
2300 0.179729137621916 0.06141931979307368 -0.007771257250391184 0.0008087572288581806 -0.001145941472416338 -0.003519891929903089 0.1845349005656665 0.05515604350036787 -0.00183924214091373 0.1855058740501564 -0.001080137047005041 0.05543390983532934
2310 0.1797288452956221 0.06135665146945438 -0.007794382581133055 0.000767979767419003 -0.001039001820497082 -0.003709628765759594 0.1845111650141876 0.05523126687663765 -0.001502605395338734 0.1854374030588234 -0.001203603342728266 0.05534605325194747
2320 0.1799690562910156 0.06110854445783644 -0.00760077975375524 0.000663940971807987 -0.000965522164582907 -0.00382927079787082 0.1847910064695096 0.05508064756053618 -0.00173737538998851 0.1853531884663912 -0.001194233789025691 0.05528063772852045
2330 0.1802803622980077 0.060665826251642 -0.007425967594521947 0.0007391386652854617 -0.001102377204173528 -0.003628725697939665 0.1851345998392059 0.05471393178946302 -0.001948016964596686 0.1852729268929063 -0.001168087341456075 0.05522095182413493
2340 0.1809487253554375 0.06027735113392367 -0.007281516609309998 0.0007447499775298874 -0.00114684970068255 -0.002830506243722925 0.1857806012463402 0.05459342361245168 -0.001444083884726925 0.1852185091152054 -0.001157155537579453 0.05515206119097413
2350 0.1814092793189677 0.06046703853319039 -0.007201872950874945 0.0005565869706596133 -0.0009848743546401525 -0.001951664666733867 0.1862219236073202 0.05495173700708186 -0.0007586329712141962 0.1852433991743238 -0.001171660362459733 0.05511141432866024
2360 0.1811247522221193 0.0606417153133763 -0.007157623684206409 0.000391035495742784 -0.0008171135767148245 -0.0002726920135634356 0.1859348679349173 0.05513099340314648 0.0003921572373198797 0.1853099260850981 -0.001195168532099163 0.05510625114609659
2370 0.180487143876082 0.06056714916898227 -0.007274770551114492 0.000253523224697237 -0.0006316587785183115 0.001939360458007113 0.1853194796022809 0.05505953996095399 0.002065848829394064 0.1853097510131058 -0.001073381165579142 0.05507444615887024
2380 0.1800975649723801 0.06036201001957582 -0.007382233072766829 8.768300785837727e-05 -0.0003722229346020467 0.002995802374304257 0.1850064481815625 0.05480441827771487 0.002702312953236064 0.1852530245907769 -0.0007551176367360344 0.05502824126181713
