nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure 
       106 -3.131014029E-02  7.731612272E-02 -2.525360861E-02 -4.402086817E+01 
       107 -1.415453671E-02  7.967841073E-02 -2.524963877E-02 -3.775614902E+01 
       108  3.232789445E-02  5.888047918E-02 -2.513150057E-02 -2.430185106E+01 
       109 -1.991318756E-02  5.826988018E-02 -2.509049439E-02 -3.468715462E+01 
       110  2.177213401E-02  5.835226642E-02 -2.506667931E-02 -2.212092059E+01 
       111  3.545226853E-02  5.907993648E-02 -2.506628330E-02 -2.651261945E+01 
       112 -7.813554004E-03  5.812584293E-02 -2.506435079E-02 -2.993452241E+01 
       113  1.264215571E-02  5.814394258E-02 -2.506113495E-02 -2.268136284E+01 
       114 -3.477317284E-02  7.691325007E-02 -2.505282585E-02 -4.491708585E+01 
       115 -1.319759648E-02  5.804513872E-02 -2.498955277E-02 -3.239358533E+01 
       116  4.429681123E-02  7.102997720E-02 -2.493967748E-02 -5.517472237E+01 
       117 -1.780467907E-02  8.003131427E-02 -2.483840264E-02 -3.982089660E+01 
       118  1.435828697E-02  8.040227618E-02 -2.478892424E-02 -4.068446893E+01 
       119 -4.433661724E-02  6.994467314E-02 -2.475246891E-02 -5.432137946E+01 
       120  3.172148380E-02  7.835141344E-02 -2.475051149E-02 -4.372538551E+01 
       121  4.271248397E-02  5.889062616E-02 -2.465151563E-02 -3.359201136E+01 
       122  4.434799305E-02  5.906234125E-02 -2.460799511E-02 -4.771483324E+01 
       123 -4.436452181E-02  6.443866255E-02 -2.459100295E-02 -5.531418067E+01 
       124  4.436722118E-02  6.525331639E-02 -2.458784620E-02 -5.734231003E+01 
       125 -2.346633603E-02  5.749619935E-02 -2.458053777E-02 -3.606390998E+01 
       126 -4.231984381E-02  7.607490089E-02 -2.452748905E-02 -4.694925222E+01 
       127 -9.353614948E-04  5.719453567E-02 -2.447180784E-02 -2.800508936E+01 
       128  6.264509556E-03  5.716188472E-02 -2.443372981E-02 -2.489315713E+01 
       129 -4.260820831E-02  5.820762764E-02 -2.441755579E-02 -4.258639939E+01 
       130  1.613208990E-02  5.717809018E-02 -2.441541604E-02 -2.266549139E+01 
       131 -3.525171157E-02  5.756179302E-02 -2.439873496E-02 -3.908106150E+01 
       132  3.531437784E-02  7.817709792E-02 -2.439407636E-02 -4.508295182E+01 
       133 -4.438949516E-02  5.841610881E-02 -2.436691606E-02 -5.017088727E+01 
       134 -1.093331672E-02  5.704550167E-02 -2.429732569E-02 -3.210822307E+01 
       135  1.806433522E-02  8.079496791E-02 -2.429448377E-02 -4.258314759E+01 
       136 -4.440873127E-02  7.573967967E-02 -2.427278468E-02 -5.088827488E+01 
       137 -1.525239147E-03  8.172795445E-02 -2.426903404E-02 -4.004007373E+01 
       138 -3.132468568E-02  5.714091578E-02 -2.423224967E-02 -3.801992828E+01 
       139  1.807029829E-03  8.178443473E-02 -2.420963608E-02 -4.060670573E+01 
       140 -8.291414792E-03  8.167574876E-02 -2.418310539E-02 -4.016607786E+01 
       141  8.538977365E-03  8.208160034E-02 -2.387213188E-02 -4.250632061E+01 
       142 -2.536745598E-02  8.073537290E-02 -2.383074995E-02 -4.440766415E+01 
       143  1.025354863E-02  5.633746492E-02 -2.381951009E-02 -2.437688203E+01 
       144 -1.710948780E-02  5.623938695E-02 -2.377516634E-02 -3.470281578E+01 
       145  4.268517604E-02  7.722080315E-02 -2.376936850E-02 -4.746957258E+01 
       146  4.451302146E-02  5.941935416E-02 -2.375788018E-02 -5.677670829E+01 
       147 -1.199306851E-02  8.198692756E-02 -2.375417494E-02 -4.078333198E+01 
       148 -4.451102762E-02  5.869617983E-02 -2.373756917E-02 -5.438769549E+01 
       149  3.039580964E-02  5.624221592E-02 -2.363517866E-02 -2.417495365E+01 
       150 -4.794911244E-03  5.604613345E-02 -2.361653391E-02 -3.013890251E+01 
       151  2.796131388E-02  5.612430737E-02 -2.356001030E-02 -2.325493352E+01 
       152 -4.455664131E-02  6.644146526E-02 -2.355709297E-02 -5.333250292E+01 
       153  4.454724284E-02  7.686087528E-02 -2.354226672E-02 -5.060510174E+01 
       154  4.457438150E-02  6.793140243E-02 -2.345319838E-02 -5.465511104E+01 
       155 -2.936504044E-02  8.068208437E-02 -2.339853054E-02 -4.618320698E+01 
       156  4.710626595E-03  5.569088192E-02 -2.337057096E-02 -2.679903889E+01 
       157  1.221711668E-02  8.248482723E-02 -2.335660477E-02 -4.354585081E+01 
