nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure 
       108  5.462978035E-02 -6.381185279E-03 -3.242402664E-02 -4.464681528E+01 
       109  9.497752657E-02 -4.496407793E-03 -3.214877183E-02 -4.679835164E+01 
       110  5.789248816E-02 -3.334977211E-02 -3.162368759E-02 -4.448412042E+01 
       111  9.588356585E-02 -1.280092481E-02 -3.111104548E-02 -4.406039424E+01 
       112  9.492014439E-02 -5.114826578E-03 -3.107012698E-02 -4.461283665E+01 
       113  5.567678005E-02 -1.614932260E-02 -3.105325773E-02 -5.011739756E+01 
       114  9.402208775E-02  2.020818345E-03 -3.100300653E-02 -4.887524978E+01 
       115  5.826286597E-02 -3.730041325E-02 -3.064363091E-02 -3.880749017E+01 
       116  5.685452012E-02 -2.632847153E-02 -3.032005640E-02 -5.357619117E+01 
       117  5.597373529E-02 -1.959673271E-02 -2.998754556E-02 -5.170487626E+01 
       118  5.491743266E-02 -1.123763867E-02 -2.987466567E-02 -4.710694352E+01 
       119  9.560007094E-02 -1.178232161E-02 -2.985590628E-02 -4.386850603E+01 
       120  5.732729591E-02 -3.100044285E-02 -2.943994323E-02 -5.218034004E+01 
       121  5.516202579E-02 -1.402419435E-02 -2.904984807E-02 -4.837195113E+01 
       122  5.462978035E-02 -1.005552929E-02 -2.874968263E-02 -4.512496549E+01 
       123  5.575834446E-02 -2.010443212E-02 -2.775232735E-02 -5.254714238E+01 
       124  9.439946104E-02 -4.294131569E-03 -2.771473331E-02 -4.320801687E+01 
       125  5.876310374E-02 -4.475712063E-02 -2.719903104E-02 -2.018188968E+01 
       126  5.793852119E-02 -3.882654451E-02 -2.651612342E-02 -3.906560163E+01 
       127  9.402208775E-02 -2.640608126E-03 -2.634158006E-02 -4.316592412E+01 
       128  5.489716903E-02 -1.480918350E-02 -2.614059630E-02 -4.819003611E+01 
       129  5.607611460E-02 -2.434062968E-02 -2.606477334E-02 -5.627536275E+01 
       130  5.591294860E-02 -2.324817208E-02 -2.584857297E-02 -5.499889593E+01 
       131  5.689698467E-02 -3.114815294E-02 -2.584096895E-02 -5.602658833E+01 
       132  5.836132528E-02 -4.319329226E-02 -2.554043485E-02 -2.796370495E+01 
       133  5.511051816E-02 -1.722783329E-02 -2.543309608E-02 -4.995556902E+01 
       134  5.462978035E-02 -1.372678715E-02 -2.507842477E-02 -4.572552074E+01 
       135  9.594547464E-02 -1.981522352E-02 -2.459328082E-02 -4.319754102E+01 
       136  5.614024300E-02 -2.687314217E-02 -2.404660064E-02 -5.853195177E+01 
       137  9.575454276E-02 -1.909248593E-02 -2.378466909E-02 -4.304413713E+01 
       138  5.688587553E-02 -3.340550442E-02 -2.349451864E-02 -5.796065688E+01 
       139  5.721440720E-02 -3.620688248E-02 -2.332809828E-02 -5.228363477E+01 
       140  9.493464026E-02 -1.302551705E-02 -2.327569744E-02 -4.250899407E+01 
       141  9.499337087E-02 -1.401005958E-02 -2.276219806E-02 -4.236223231E+01 
       142  5.484637944E-02 -1.826809512E-02 -2.227433259E-02 -5.057019822E+01 
       143  9.436480461E-02 -9.481164060E-03 -2.224974313E-02 -4.214544078E+01 
       144  5.881302607E-02 -5.041318626E-02 -2.194335197E-02 -1.450591828E+01 
       145  5.516504390E-02 -2.126270590E-02 -2.183554083E-02 -5.360890026E+01 
       146  5.462978035E-02 -1.739686288E-02 -2.140834904E-02 -4.740622600E+01 
       147  5.801160342E-02 -4.466608612E-02 -2.126272311E-02 -2.857977252E+01 
       148  9.402208775E-02 -8.066591961E-03 -2.091559622E-02 -4.077796605E+01 
       149  5.578034681E-02 -2.714423092E-02 -2.088899920E-02 -6.067531222E+01 
       150  5.839670158E-02 -4.876167765E-02 -2.025576664E-02 -2.299593083E+01 
       151  5.607700095E-02 -3.073757332E-02 -1.967494610E-02 -6.218818458E+01 
       152  5.503125042E-02 -2.264925425E-02 -1.937591207E-02 -5.477118911E+01 
       153  5.688182418E-02 -3.792156895E-02 -1.894595871E-02 -5.827980268E+01 
       154  5.523247067E-02 -2.475925753E-02 -1.887977914E-02 -5.850622971E+01 
       155  5.722914255E-02 -4.162001209E-02 -1.803314257E-02 -5.096348620E+01 
       156  5.462978035E-02 -2.103942739E-02 -1.776578453E-02 -5.085230953E+01 
       157  9.601107255E-02 -2.724770440E-02 -1.768693741E-02 -4.755219935E+01 
       158  5.589329622E-02 -3.152555579E-02 -1.741357160E-02 -6.542612265E+01 
       159  9.529941122E-02 -2.212262209E-02 -1.710420802E-02 -4.419299257E+01 
       160  5.886198850E-02 -5.596065702E-02 -1.678857940E-02 -2.403538014E+01 
       161  5.618061221E-02 -3.506701272E-02 -1.617650392E-02 -6.643090173E+01 
       162  5.803179856E-02 -5.031955827E-02 -1.577121575E-02 -2.968528582E+01 
       163  9.422491020E-02 -1.491797110E-02 -1.569093197E-02 -4.278980847E+01 
       164  5.496674542E-02 -2.599232665E-02 -1.551548529E-02 -6.035079234E+01 
       165  5.841266014E-02 -5.413344955E-02 -1.501199373E-02 -2.977977921E+01 
       166  9.476284716E-02 -1.999010090E-02 -1.493327325E-02 -4.422730266E+01 
       167  9.402208775E-02 -1.410358446E-02 -1.487860372E-02 -4.171058676E+01 
       168  5.520263357E-02 -2.880093695E-02 -1.459879100E-02 -6.454291945E+01 
       169  5.462978035E-02 -2.464345333E-02 -1.416175859E-02 -5.598010350E+01 
       170  5.686691850E-02 -4.280760380E-02 -1.394036327E-02 -5.537168223E+01 
       171  5.590469861E-02 -3.547918799E-02 -1.355138613E-02 -7.175362308E+01 
       172  5.727421127E-02 -4.733705876E-02 -1.267756246E-02 -4.604712774E+01 
       173  5.595049458E-02 -3.687513017E-02 -1.252274917E-02 -7.297126196E+01 
       174  5.648016676E-02 -4.127319782E-02 -1.237286819E-02 -6.702935176E+01 
       175  5.498248496E-02 -2.958934618E-02 -1.204469738E-02 -6.773049179E+01 
       176  5.890992212E-02 -6.139173111E-02 -1.174196482E-02 -5.111702806E+01 
       177  9.529315878E-02 -2.779985220E-02 -1.137684091E-02 -5.116679269E+01 
       178  9.607458328E-02 -3.444337692E-02 -1.100063896E-02 -5.367530176E+01 
       179  5.516522205E-02 -3.213122010E-02 -1.096844975E-02 -7.303469953E+01 
       180  5.462978035E-02 -2.819368460E-02 -1.061152732E-02 -6.435118112E+01 
       181  9.426473388E-02 -2.110306106E-02 -9.825248325E-03 -4.716513278E+01 
       182  5.893175676E-02 -6.386564638E-02 -9.443175265E-03  1.095392785E+01 
       183  9.476451657E-02 -2.568505240E-02 -9.251715350E-03 -5.093496597E+01 
       184  5.801617286E-02 -5.676193926E-02 -9.203517469E-03 -6.547054655E+01 
       185  5.824333659E-02 -5.865503385E-02 -9.132367623E-03 -9.356641123E+01 
       186  9.402208775E-02 -2.017218750E-02 -8.810000681E-03 -4.759752718E+01 
       187  5.553435851E-02 -3.725198351E-02 -8.808310855E-03 -7.685640910E+01 
       188  5.687617693E-02 -4.819927409E-02 -8.622957164E-03 -4.778063016E+01 
       189  6.193663136E-02 -6.278859910E-02 -8.366127977E-03  9.178942467E+01 
       190  5.491456004E-02 -3.280864745E-02 -8.280613487E-03 -7.835696957E+01 
       191  5.595537437E-02 -4.123104320E-02 -8.205969155E-03 -7.111393257E+01 
       192  5.513982140E-02 -3.566528107E-02 -7.230665346E-03 -8.192449085E+01 
       193  5.462978035E-02 -3.171300731E-02 -7.092204608E-03 -7.662169435E+01 
       194  5.588265931E-02 -4.208893325E-02 -6.764874060E-03 -6.806436434E+01 
       195  9.545291558E-02 -3.375971249E-02 -6.698274087E-03 -5.889400010E+01 
       196  5.734798707E-02 -5.394362869E-02 -6.662708216E-03 -7.467303897E+01 
       197  5.819344273E-02 -6.090485292E-02 -6.482381803E-03 -1.407106398E+01 
       198  6.077120322E-02 -6.078975737E-02 -6.367286249E-03  9.216970037E+01 
       199  5.623257262E-02 -4.562525244E-02 -6.035008012E-03 -5.681834495E+01 
       200  6.885029167E-02 -6.031051177E-02 -5.888040649E-03  1.393358175E+02 
