nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure 
      2218 -1.221689770E-01 -8.384022252E-02  2.223148021E-01 -1.356126312E+02 
      2219 -1.353604096E-01  1.100823319E-02  2.223167405E-01 -1.765095258E+02 
      2220 -1.912920100E-01 -1.751550588E-02  2.224923138E-01 -1.286111305E+02 
      2221 -1.223122421E-01  2.065482390E-03  2.226266594E-01 -1.062226615E+02 
      2222 -1.823499453E-01 -5.580040239E-02  2.226360839E-01  1.699455645E+00 
      2223 -1.911528679E-01 -2.348587679E-02  2.229717979E-01 -8.240447624E+01 
      2224 -1.522703275E-01 -8.612576390E-02  2.229864388E-01 -1.776223748E+01 
      2225 -1.164933432E-01 -1.820187955E-03  2.229903741E-01 -9.587029254E+01 
      2226 -1.696443677E-01  3.877597994E-03  2.230862938E-01 -1.499073873E+02 
      2227 -1.898584280E-01 -3.285501778E-02  2.231015855E-01 -4.475031671E+01 
      2228 -1.907155266E-01 -2.659689334E-02  2.231190301E-01 -6.584838628E+01 
      2229 -1.071244009E-01 -9.022191131E-03  2.231315180E-01 -9.701417541E+01 
      2230 -1.016175607E-01 -1.572279189E-02  2.231692285E-01 -9.109880676E+01 
      2231 -1.877771336E-01 -1.067993717E-02  2.231817772E-01 -1.523560201E+02 
      2232 -1.795162770E-01 -5.892861174E-02  2.232295843E-01  5.441471417E+00 
      2233 -1.893312566E-01 -3.609092189E-02  2.232778955E-01 -3.770915898E+01 
      2234 -1.114081493E-01 -5.368767714E-03  2.233102874E-01 -9.475120188E+01 
      2235 -1.883919430E-01 -4.229081042E-02  2.234596305E-01 -2.698322416E+01 
      2236 -1.245379495E-01  4.051686831E-03  2.234814350E-01 -1.236264173E+02 
      2237 -1.622174451E-01  9.542399418E-03  2.234829869E-01 -1.864029144E+02 
      2238 -1.601067667E-01 -8.153046755E-02  2.236337522E-01  1.759398373E+01 
      2239 -1.405484723E-01  1.499859327E-02  2.237059954E-01 -2.441627867E+02 
      2240 -1.876001614E-01 -4.539942786E-02  2.237347510E-01 -2.075880485E+01 
      2241 -1.742744432E-01 -6.509816187E-02  2.238596648E-01  1.123576805E+01 
      2242 -1.893436292E-01 -1.319891561E-02  2.239226242E-01 -1.506800317E+02 
      2243 -1.535061719E-01  1.540264374E-02  2.240017939E-01 -2.437203691E+02 
      2244 -1.578203232E-01  1.274521624E-02  2.240391585E-01 -2.143139720E+02 
      2245 -1.711951255E-01 -6.885432933E-02  2.240686931E-01  1.384898872E+01 
      2246 -1.848753779E-01 -5.110883247E-02  2.240753432E-01 -6.185193441E+00 
      2247 -1.490619657E-01  1.673424794E-02  2.240766900E-01 -2.695527026E+02 
      2248 -1.755260731E-01 -6.648290919E-04  2.241040266E-01 -1.377389730E+02 
      2249 -1.389675894E-01  1.421245063E-02  2.241148633E-01 -2.287849701E+02 
      2250 -1.797857275E-01 -3.937149341E-03  2.241495570E-01 -1.321619183E+02 
      2251 -1.424124230E-01 -8.667723794E-02  2.241665706E-01 -7.072486451E+01 
      2252 -1.843256510E-01 -7.459434126E-03  2.241696104E-01 -1.427820522E+02 
      2253 -1.578005316E-01 -8.277891229E-02  2.242210196E-01  1.153938073E+01 
      2254 -1.047478929E-01 -1.081010962E-02  2.243553081E-01 -9.993438484E+01 
      2255 -1.826925339E-01 -5.395410071E-02  2.243581540E-01 -1.008756467E+00 
      2256 -1.449174447E-01  1.671736868E-02  2.245279823E-01 -2.735229150E+02 
      2257 -1.646282657E-01  7.657738206E-03  2.247386921E-01 -1.782709289E+02 
      2258 -9.325437246E-02 -2.866721908E-02  2.247767145E-01 -1.040537715E+02 
      2259 -1.085412395E-01 -6.813833626E-03  2.247788506E-01 -1.040428858E+02 
      2260 -1.459241652E-01 -8.626187628E-02  2.247798324E-01 -4.770890166E+01 
      2261 -1.190598019E-01  9.295541159E-04  2.248030019E-01 -1.126549539E+02 
      2262 -1.132621538E-01 -3.116956877E-03  2.249354614E-01 -1.054420144E+02 
      2263 -1.862219711E-01 -9.337492166E-03  2.250696000E-01 -1.512149937E+02 
      2264 -1.096090122E-01 -7.628511306E-02  2.250800993E-01 -1.451999576E+02 
      2265 -1.300699922E-01  8.592228674E-03  2.250827612E-01 -1.640352706E+02 
      2266 -1.904878729E-01 -1.883612670E-02  2.251185955E-01 -1.135572119E+02 
      2267 -9.665821577E-02 -2.151267865E-02  2.252689761E-01 -9.241927961E+01 
      2268 -9.123221395E-02 -3.764844960E-02  2.253018478E-01 -1.106067905E+02 
      2269 -1.902995578E-01 -2.170560676E-02  2.253827375E-01 -9.087340609E+01 
      2270 -1.600196085E-01  1.107485330E-02  2.254543370E-01 -2.065184675E+02 
      2271 -1.779244203E-01 -2.540641324E-03  2.254558139E-01 -1.371339639E+02 
      2272 -1.513293197E-01  1.624243742E-02  2.254947115E-01 -2.606980158E+02 
      2273 -1.894734820E-01 -2.778805830E-02  2.254963571E-01 -5.919866764E+01 
      2274 -1.467052056E-01  1.692574048E-02  2.255106855E-01 -2.800325314E+02 
      2275 -1.557538545E-01  1.402517315E-02  2.255979960E-01 -2.319119083E+02 
      2276 -1.649695886E-01 -7.542076652E-02  2.256147418E-01  1.772588458E+01 
      2277 -1.889546962E-01 -3.105715438E-02  2.256440334E-01 -4.876919684E+01 
      2278 -1.880753327E-01 -3.730491198E-02  2.256788898E-01 -3.491143696E+01 
      2279 -1.425148653E-01  1.629633346E-02  2.256925162E-01 -2.731932385E+02 
      2280 -1.875549233E-01 -4.032971177E-02  2.259046631E-01 -2.943154774E+01 
      2281 -1.340179908E-01  1.158321951E-02  2.259094773E-01 -2.065660613E+02 
      2282 -1.030872794E-01 -7.067258594E-02  2.259340657E-01 -1.395300180E+02 
      2283 -1.862314003E-01 -4.618296691E-02  2.259695520E-01 -1.703942850E+01 
      2284 -1.702438106E-01  3.343329871E-03  2.260240299E-01 -1.634951531E+02 
      2285 -1.338617024E-01 -8.573295814E-02  2.262119486E-01 -9.896219572E+01 
      2286 -1.824042363E-01 -6.040315449E-03  2.262154191E-01 -1.406637895E+02 
      2287 -1.001194963E-01 -1.561152709E-02  2.262278917E-01 -9.163719683E+01 
      2288 -1.847924100E-01 -4.906483026E-02  2.262614987E-01 -1.022379338E+01 
      2289 -1.774284957E-01 -5.892317999E-02  2.264896488E-01  6.003309629E+00 
      2290 -9.149919953E-02 -4.797224964E-02  2.265388124E-01 -1.146787483E+02 
      2291 -1.325259214E-01  1.081445092E-02  2.266017951E-01 -1.974048633E+02 
      2292 -1.617012626E-01 -7.780557947E-02  2.269315057E-01  1.869764226E+01 
      2293 -1.889743500E-01 -1.418798301E-02  2.269436398E-01 -1.429438814E+02 
      2294 -1.689482439E-01 -6.930660557E-02  2.270174340E-01  1.359356554E+01 
      2295 -1.745386667E-01 -6.216038357E-02  2.270374941E-01  8.866645279E+00 
      2296 -9.410050152E-02 -2.480209859E-02  2.270911836E-01 -9.920834791E+01 
      2297 -1.035568875E-01 -1.036279061E-02  2.271061705E-01 -1.038235953E+02 
      2298 -1.249315266E-01  5.973899644E-03  2.271182718E-01 -1.498120801E+02 
      2299 -1.377286173E-01  1.428627407E-02  2.271757917E-01 -2.590139534E+02 
      2300 -1.729810808E-01  1.211044982E-03  2.272247956E-01 -1.553038515E+02 
      2301 -1.277036033E-01  7.876779506E-03  2.273376795E-01 -1.684829243E+02 
      2302 -1.517367176E-01 -8.353984542E-02  2.273495366E-01 -1.036269746E+01 
      2303 -1.512558624E-01  1.607285044E-02  2.274103728E-01 -2.550588020E+02 
      2304 -9.127623884E-02 -3.266821569E-02  2.274310360E-01 -1.113628672E+02 
      2305 -1.392950573E-01 -8.553596793E-02  2.274703604E-01 -7.476746956E+01 
      2306 -1.894629137E-01 -1.694011990E-02  2.275086061E-01 -1.232728494E+02 
      2307 -9.783636826E-02 -1.808676257E-02  2.276319305E-01 -9.037724599E+01 
      2308 -1.075910757E-01 -6.022472815E-03  2.276336698E-01 -1.190597900E+02 
      2309 -1.891329092E-01 -2.291018294E-02  2.277182289E-01 -7.996982192E+01 
      2310 -1.361768410E-01  1.349846313E-02  2.277493588E-01 -2.474241876E+02 
      2311 -1.650333422E-01  7.142955099E-03  2.277552019E-01 -1.946399339E+02 
      2312 -1.862965070E-01 -9.889234556E-03  2.277619838E-01 -1.549102635E+02 
      2313 -1.662064296E-01 -7.214459798E-02  2.278224120E-01  1.529935470E+01 
      2314 -1.886244652E-01 -2.604318263E-02  2.279019202E-01 -6.486385119E+01 
      2315 -1.124364145E-01 -2.122802628E-03  2.279115960E-01 -1.306702757E+02 
      2316 -1.545793910E-01 -8.179561150E-02  2.280118728E-01  5.180358586E+00 
      2317 -1.805996473E-01 -5.362447393E-02  2.280222979E-01 -1.006668914E-01 
      2318 -1.229261167E-01 -8.302278730E-02  2.280399301E-01 -1.293214655E+02 
      2319 -1.468623185E-01  1.694581323E-02  2.280583241E-01 -2.755708457E+02 
      2320 -1.554552003E-01  1.384866282E-02  2.280869344E-01 -2.313298116E+02 
      2321 -1.876561011E-01 -3.227113345E-02  2.281391892E-01 -4.497260068E+01 
      2322 -1.181773360E-01  2.007454429E-03  2.281685912E-01 -1.409663908E+02 
      2323 -1.863620100E-01 -4.146346986E-02  2.281910860E-01 -2.697368555E+01 
      2324 -1.835249901E-01 -4.928259202E-02  2.282010455E-01 -8.153655796E+00 
      2325 -1.871584551E-01 -3.539620230E-02  2.282841561E-01 -3.793454223E+01 
      2326 -1.420490182E-01  1.644117672E-02  2.282905658E-01 -2.859423787E+02 
      2327 -1.824852631E-01 -6.176174474E-03  2.283177798E-01 -1.488470497E+02 
      2328 -1.856415049E-01 -4.422322538E-02  2.283608802E-01 -2.084789728E+01 
      2329 -1.013154463E-01 -1.237621657E-02  2.284295463E-01 -9.702252283E+01 
      2330 -1.482047258E-01 -8.363656765E-02  2.285653922E-01 -2.704005578E+01 
      2331 -9.039217338E-02 -4.175166166E-02  2.286090046E-01 -1.183026191E+02 
      2332 -1.876777807E-01 -1.250229370E-02  2.288128814E-01 -1.482404728E+02 
      2333 -1.779556804E-01 -5.633714884E-02  2.288279147E-01  2.854909503E+00 
      2334 -1.781855494E-01 -2.827362805E-03  2.288806698E-01 -1.485500813E+02 
      2335 -1.599455269E-01  1.066393826E-02  2.288877425E-01 -2.151429731E+02 
      2336 -1.049201264E-01 -7.701028031E-03  2.289520411E-01 -1.153862973E+02 
      2337 -9.461560438E-02 -5.876122270E-02  2.289904736E-01 -1.349815153E+02 
      2338 -1.810598681E-01 -5.218969838E-02  2.290582328E-01 -3.614144380E+00 
      2339 -1.399890085E-01  1.577613962E-02  2.290674445E-01 -2.854871570E+02 
      2340 -1.677839852E-01  5.007082206E-03  2.290826732E-01 -1.869123280E+02 
      2341 -1.487153042E-01  1.661822032E-02  2.290971154E-01 -2.590025667E+02 
      2342 -1.531726501E-01  1.495710518E-02  2.291359143E-01 -2.375193922E+02 
      2343 -1.092375424E-01 -3.705417354E-03  2.294753031E-01 -1.338212029E+02 
      2344 -1.441460140E-01  1.683343352E-02  2.297171059E-01 -2.815866612E+02 
      2345 -1.596482331E-01 -7.743219701E-02  2.297227430E-01  1.594628692E+01 
      2346 -1.846046699E-01 -8.343590706E-03  2.297267662E-01 -1.543491357E+02 
      2347 -1.230481046E-01  5.797324276E-03  2.298185393E-01 -1.741983597E+02 
      2348 -1.885605875E-01 -1.817928664E-02  2.299012783E-01 -1.081162381E+02 
      2349 -1.735489656E-01  7.063030929E-04  2.299065489E-01 -1.708772887E+02 
      2350 -1.314018124E-01  1.116287065E-02  2.299158634E-01 -2.235731522E+02 
      2351 -1.143639400E-01  2.855913638E-04  2.299945835E-01 -1.497568323E+02 
      2352 -1.301740816E-01 -8.432436123E-02  2.301449373E-01 -1.082222537E+02 
      2353 -1.882600308E-01 -2.107991740E-02  2.302035131E-01 -8.754615400E+01 
      2354 -1.806491341E-01 -4.783666750E-03  2.302308190E-01 -1.517419447E+02 
      2355 -1.574314823E-01  1.214409273E-02  2.302372830E-01 -2.226451260E+02 
      2356 -1.873647487E-01 -2.717583965E-02  2.303360900E-01 -5.896739592E+01 
      2357 -1.842980811E-01 -4.515063064E-02  2.303715087E-01 -1.855304281E+01 
      2358 -1.833358863E-01 -4.742808788E-02  2.303781708E-01 -1.276509433E+01 
      2359 -1.554197874E-01 -7.962157040E-02  2.304756840E-01  8.036712817E+00 
      2360 -1.622489149E-01  8.800644577E-03  2.304835966E-01 -2.114510769E+02 
      2361 -1.868258332E-01 -3.048956762E-02  2.305145758E-01 -4.932796484E+01 
      2362 -1.202105233E-01  4.334647334E-03  2.305544932E-01 -1.720330051E+02 
      2363 -9.186165150E-02 -5.205725146E-02  2.305880329E-01 -1.351780594E+02 
      2364 -1.288063286E-01  9.701029018E-03  2.306028232E-01 -2.051045649E+02 
      2365 -1.859066938E-01 -3.669726632E-02  2.306494130E-01 -3.560031605E+01 
      2366 -1.854676993E-01 -3.960582189E-02  2.307309873E-01 -2.998968130E+01 
      2367 -1.762160348E-01 -1.372093332E-03  2.310900051E-01 -1.646266217E+02 
      2368 -1.350622239E-01  1.352648196E-02  2.311404557E-01 -2.743631471E+02 
      2369 -1.717656214E-01 -6.226470389E-02  2.312313179E-01  8.174885938E+00 
      2370 -1.871803811E-01 -1.319946167E-02  2.314208754E-01 -1.377910395E+02 
      2371 -1.467086420E-01 -8.269441237E-02  2.315092368E-01 -3.165815855E+01 
      2372 -9.657289942E-02 -1.755177676E-02  2.315150133E-01 -8.795054502E+01 
      2373 -1.803366021E-01 -5.109103443E-02  2.315277347E-01 -5.638761143E+00 
      2374 -1.693607471E-01 -6.506055704E-02  2.315627225E-01  1.030013431E+01 
      2375 -9.305710505E-02 -2.422326717E-02  2.315839111E-01 -1.096655117E+02 
      2376 -1.490542865E-01  1.597637620E-02  2.316650760E-01 -2.394727723E+02 
      2377 -1.000500138E-01 -1.181581469E-02  2.317551317E-01 -9.645109244E+01 
      2378 -1.331507577E-01  1.256402423E-02  2.318130152E-01 -2.598778640E+02 
      2379 -1.443633975E-01  1.660603605E-02  2.318937734E-01 -2.662476802E+02 
      2380 -1.129998423E-01 -7.817976361E-02  2.319345259E-01 -1.538853593E+02 
      2381 -1.411946070E-01 -8.362367598E-02  2.319491823E-01 -5.701725974E+01 
      2382 -1.522742028E-01  1.463821404E-02  2.319797646E-01 -2.282147427E+02 
      2383 -1.845523992E-01 -8.761203986E-03  2.321025953E-01 -1.585744788E+02 
      2384 -1.761961166E-01 -5.588697060E-02  2.321199362E-01  2.448634800E+00 
      2385 -1.037691060E-01 -6.995390853E-03  2.321249496E-01 -1.225630129E+02 
      2386 -1.819284328E-01 -4.817221682E-02  2.321371533E-01 -1.098896969E+01 
      2387 -9.023167897E-02 -3.184658227E-02  2.322419215E-01 -1.362322039E+02 
      2388 -1.875368613E-01 -1.631509735E-02  2.322676347E-01 -1.168580038E+02 
      2389 -1.871440631E-01 -2.217493353E-02  2.323482716E-01 -7.818743273E+01 
      2390 -1.683280480E-01  4.354942724E-03  2.323522387E-01 -2.035993282E+02 
      2391 -1.566965077E-01  1.208147303E-02  2.323738287E-01 -2.174893199E+02 
      2392 -1.392517464E-01  1.556084527E-02  2.324026180E-01 -2.896734278E+02 
      2393 -1.191053330E-01 -8.097266297E-02  2.325252668E-01 -1.386491172E+02 
      2394 -1.081655373E-01 -2.874347561E-03  2.326024594E-01 -1.598501403E+02 
      2395 -1.865647035E-01 -2.546097799E-02  2.326244474E-01 -6.492972284E+01 
      2396 -1.277696426E-01  9.538151801E-03  2.326710635E-01 -2.347496584E+02 
      2397 -1.837103390E-01 -4.358736398E-02  2.327352225E-01 -2.229636965E+01 
      2398 -1.808705180E-01 -5.063488705E-03  2.327511879E-01 -1.662975299E+02 
      2399 -1.842765832E-01 -4.094348705E-02  2.329148438E-01 -2.776869633E+01 
      2400 -1.528154229E-01  1.405086082E-02  2.330150934E-01 -2.167662884E+02 
      2401 -1.010682050E-01 -6.839698032E-02  2.331067619E-01 -1.667785001E+02 
      2402 -1.374349313E-01  1.481172048E-02  2.331276896E-01 -2.896375233E+02 
      2403 -1.132942535E-01  1.102497998E-03  2.332380513E-01 -1.969348237E+02 
      2404 -1.712402442E-01  2.201767595E-03  2.333084550E-01 -1.939215601E+02 
      2405 -1.859032682E-01 -1.152549123E-02  2.333323245E-01 -1.484842657E+02 
      2406 -1.474134552E-01  1.589992975E-02  2.334052085E-01 -2.406700787E+02 
      2407 -1.251244029E-01  8.182768837E-03  2.334109745E-01 -2.216747762E+02 
      2408 -1.853363786E-01 -3.176700460E-02  2.334115229E-01 -4.602557933E+01 
      2409 -1.014290442E-01 -8.839047007E-03  2.334417365E-01 -1.099944360E+02 
      2410 -9.787172333E-02 -1.411666282E-02  2.334521977E-01 -8.983381998E+01 
      2411 -1.848876498E-01 -3.477667094E-02  2.334837424E-01 -3.920661448E+01 
      2412 -1.623425016E-01  8.172930633E-03  2.335695268E-01 -2.149910737E+02 
      2413 -1.786008270E-01 -5.162672651E-02  2.335780782E-01 -5.119978050E+00 
      2414 -9.434828918E-02 -2.047157388E-02  2.336551050E-01 -9.899133082E+01 
      2415 -1.766585524E-01 -1.794075447E-03  2.336723484E-01 -1.815161635E+02 
      2416 -1.724653122E-01 -5.933699116E-02  2.337182515E-01  4.774828935E+00 
      2417 -1.053442034E-01 -4.548072144E-03  2.338367677E-01 -1.465648572E+02 
      2418 -9.646477749E-02 -6.242410138E-02  2.339059640E-01 -1.678942463E+02 
      2419 -1.418410761E-01  1.607346714E-02  2.340046407E-01 -2.744177803E+02 
      2420 -8.955619674E-02 -4.073571477E-02  2.340059763E-01 -1.589049718E+02 
      2421 -1.627743767E-01 -7.145845428E-02  2.340090238E-01  1.206239159E+01 
      2422 -9.106327346E-02 -2.749442406E-02  2.340184109E-01 -1.323025117E+02 
      2423 -1.829300594E-01 -7.236315384E-03  2.340368195E-01 -1.672750609E+02 
      2424 -1.769194668E-01 -5.334446961E-02  2.340993218E-01 -1.606779629E+00 
      2425 -1.814139106E-01 -4.717992704E-02  2.341216516E-01 -1.394411785E+01 
      2426 -1.531556913E-01 -7.885327822E-02  2.341359363E-01 -1.234919724E+00 
      2427 -1.187072019E-01  4.829553322E-03  2.344441503E-01 -2.387729191E+02 
      2428 -1.610062182E-01 -7.287774081E-02  2.344757027E-01  1.150456720E+01 
      2429 -1.474955001E-01  1.551287603E-02  2.345792767E-01 -2.151659530E+02 
      2430 -1.099359790E-01 -5.497074044E-04  2.346593234E-01 -1.919087537E+02 
      2431 -1.821855862E-01 -4.493693696E-02  2.347378415E-01 -1.950439028E+01 
      2432 -1.321845633E-01  1.234851636E-02  2.347518755E-01 -2.823634268E+02 
      2433 -1.790990191E-01 -3.754040364E-03  2.347713839E-01 -1.807034104E+02 
      2434 -1.864757339E-01 -1.731747777E-02  2.348018398E-01 -1.053789977E+02 
      2435 -1.854555237E-01 -2.631652712E-02  2.348109679E-01 -6.076298581E+01 
      2436 -1.574484830E-01  1.076806620E-02  2.350419669E-01 -2.067316360E+02 
      2437 -1.718349223E-01  1.627122239E-03  2.350623639E-01 -2.066764933E+02 
      2438 -1.861653331E-01 -2.026798416E-02  2.350894843E-01 -8.727429042E+01 
      2439 -1.008840106E-01 -8.464668038E-03  2.352254446E-01 -1.018719559E+02 
      2440 -8.936966450E-02 -3.527729713E-02  2.352458770E-01 -1.627744370E+02 
      2441 -1.658015624E-01  5.622875883E-03  2.352651515E-01 -2.144106917E+02 
      2442 -1.493739634E-01 -8.000120009E-02  2.352697630E-01 -1.791620588E+01 
      2443 -9.735860389E-02 -1.372231845E-02  2.353045885E-01 -8.868530344E+01 
      2444 -1.833832891E-01 -3.955269198E-02  2.353093036E-01 -3.110879836E+01 
      2445 -1.520949292E-01  1.356480629E-02  2.353586020E-01 -1.991129061E+02 
      2446 -1.846844947E-01 -3.005143474E-02  2.353731662E-01 -5.169581290E+01 
      2447 -1.298101354E-01  1.113266936E-02  2.355110631E-01 -2.745634690E+02 
      2448 -1.047432018E-01 -4.166426810E-03  2.355641444E-01 -1.261945261E+02 
      2449 -1.854334504E-01 -1.211673124E-02  2.356110717E-01 -1.449195313E+02 
      2450 -1.837005932E-01 -3.627476726E-02  2.356461257E-01 -3.695528379E+01 
      2451 -1.322478905E-01 -8.287653856E-02  2.356575585E-01 -9.262406326E+01 
      2452 -1.751950191E-01 -8.256169319E-04  2.357198252E-01 -2.004980165E+02 
      2453 -1.794916634E-01 -4.866922866E-02  2.357216434E-01 -1.028632309E+01 
      2454 -9.395165379E-02 -2.008561640E-02  2.357553620E-01 -9.623100005E+01 
      2455 -1.154112287E-01  3.368524857E-03  2.357575978E-01 -2.403895381E+02 
      2456 -1.386107904E-01 -8.256490798E-02  2.358893750E-01 -6.618248029E+01 
      2457 -1.597839401E-01  9.179506389E-03  2.359074670E-01 -2.074088116E+02 
      2458 -1.421798735E-01  1.561768063E-02  2.359385484E-01 -2.367849440E+02 
      2459 -9.851785071E-02 -1.437952768E-02  2.359750159E-01 -9.018188556E+01 
      2460 -1.055326409E-01 -5.073377766E-03  2.361547902E-01 -1.006915473E+02 
      2461 -1.023570379E-01 -9.623326661E-03  2.361717823E-01 -9.582695754E+01 
      2462 -1.239796458E-01  8.040789914E-03  2.362152721E-01 -3.026901942E+02 
      2463 -1.652606625E-01 -6.645446584E-02  2.362487970E-01  8.653789773E+00 
      2464 -1.829272539E-01 -7.635510007E-03  2.363066321E-01 -1.795278196E+02 
      2465 -1.093571660E-01 -1.917672224E-04  2.363089026E-01 -1.555578448E+02 
      2466 -1.367180824E-01  1.429595443E-02  2.363602384E-01 -2.754054459E+02 
      2467 -1.499565343E-01  1.406605279E-02  2.363638186E-01 -1.907616564E+02 
      2468 -9.078848744E-02 -2.709962858E-02  2.364967111E-01 -1.166828534E+02 
      2469 -1.856394805E-01 -1.553313646E-02  2.367066576E-01 -1.223108815E+02 
      2470 -9.110983202E-02 -5.041421298E-02  2.367274549E-01 -2.117410201E+02 
      2471 -1.017643889E-01 -1.240274939E-02  2.367383715E-01 -9.559798247E+01 
      2472 -1.852753997E-01 -2.129894226E-02  2.367387296E-01 -8.117650131E+01 
      2473 -1.046401270E-01 -8.375597273E-03  2.367501734E-01 -1.006584946E+02 
      2474 -1.847620809E-01 -2.481693882E-02  2.367984347E-01 -6.817135603E+01 
      2475 -9.595308932E-02 -2.096371049E-02  2.368379599E-01 -9.311576580E+01 
      2476 -1.815657372E-01 -4.391627147E-02  2.368765457E-01 -2.204277722E+01 
      2477 -1.711373885E-01 -5.840135275E-02  2.369308085E-01  2.360238285E+00 
      2478 -1.448542434E-01  1.516692622E-02  2.370256960E-01 -2.032975381E+02 
      2479 -1.103668753E-01 -1.680169990E-03  2.371602051E-01 -1.067357981E+02 
      2480 -9.866198407E-02 -1.838015756E-02  2.372022380E-01 -9.167088521E+01 
      2481 -1.346055768E-01  1.335216446E-02  2.372217508E-01 -2.828931130E+02 
      2482 -1.793700780E-01 -4.192838678E-03  2.372673316E-01 -2.000454712E+02 
      2483 -1.212174442E-01  6.827375140E-03  2.372866940E-01 -3.017892693E+02 
      2484 -1.753600151E-01 -5.267911187E-02  2.373424191E-01 -3.846650998E+00 
      2485 -1.092638585E-01 -4.054361077E-03  2.373978059E-01 -1.051238320E+02 
      2486 -1.837173510E-01 -3.039672880E-02  2.374018979E-01 -5.156844162E+01 
      2487 -1.821025441E-01 -4.113450670E-02  2.374484776E-01 -2.817277257E+01 
      2488 -1.148516024E-01  3.633015779E-03  2.374609092E-01 -1.902179977E+02 
      2489 -1.543954122E-01  1.158255581E-02  2.374918807E-01 -1.896858336E+02 
      2490 -8.968807960E-02 -4.387179339E-02  2.375933986E-01 -2.092932361E+02 
      2491 -1.786908709E-01 -4.814769058E-02  2.376308394E-01 -1.219704315E+01 
      2492 -9.308100763E-02 -2.789647073E-02  2.376757683E-01 -9.590288655E+01 
      2493 -1.841254945E-01 -1.027556584E-02  2.376782443E-01 -1.675987532E+02 
      2494 -8.912713756E-02 -3.451615992E-02  2.379755764E-01 -1.290072295E+02 
      2495 -1.570480588E-01 -7.361659752E-02  2.380428980E-01  3.556788618E+00 
      2496 -9.637072920E-02 -2.458225294E-02  2.380665749E-01 -9.983715668E+01 
      2497 -1.289804275E-01  1.068796592E-02  2.381247853E-01 -3.358965413E+02 
      2498 -1.659515963E-01  4.879855256E-03  2.381429136E-01 -2.139253552E+02 
      2499 -1.156464685E-01  2.052653916E-03  2.382503527E-01 -1.127764547E+02 
      2500 -1.708237335E-01  1.823088187E-03  2.382806639E-01 -2.202564909E+02 
      2501 -1.811992060E-01 -6.053047181E-03  2.383060330E-01 -1.979890705E+02 
      2502 -1.397073068E-01  1.461092193E-02  2.383287931E-01 -2.353392437E+02 
      2503 -1.755674905E-01 -1.411187490E-03  2.384354136E-01 -2.143299440E+02 
      2504 -1.142420982E-01 -9.299846156E-04  2.385411369E-01 -1.095512879E+02 
      2505 -9.056359838E-02 -3.443403067E-02  2.385446508E-01 -8.549658461E+01 
      2506 -1.825499842E-01 -3.506115499E-02  2.385551278E-01 -4.086594001E+01 
      2507 -1.848818712E-01 -1.586335788E-02  2.385860423E-01 -1.199872232E+02 
      2508 -9.338899654E-02 -3.078497968E-02  2.386460277E-01 -9.519774910E+01 
      2509 -1.798099712E-01 -4.539237023E-02  2.387450754E-01 -1.840672452E+01 
      2510 -1.081187067E-01 -1.030347878E-02  2.387490352E-01 -1.070927266E+02 
      2511 -1.491331088E-01  1.318491282E-02  2.388606713E-01 -1.607225873E+02 
      2512 -1.730958417E-01 -5.429935803E-02  2.388910035E-01 -2.015495069E+00 
      2513 -1.648531147E-01 -6.479984048E-02  2.389056185E-01  4.222620968E+00 
      2514 -1.099022614E-01 -7.492976964E-02  2.389172852E-01 -1.678273802E+02 
      2515 -1.043147635E-01 -7.071087584E-02  2.389290486E-01 -1.864950355E+02 
      2516 -1.207320341E-01  6.878598018E-03  2.389413339E-01 -2.328896687E+02 
      2517 -1.767931183E-01 -4.951097632E-02  2.389802243E-01 -8.900318955E+00 
      2518 -1.265504044E-01  9.487846419E-03  2.389825843E-01 -3.501069904E+02 
      2519 -1.107481669E-01 -7.621491131E-03  2.390517928E-01 -1.087110872E+02 
      2520 -1.825602523E-01 -3.334611177E-02  2.390555448E-01 -4.733646678E+01 
      2521 -1.053315941E-01 -1.535656798E-02  2.390732766E-01 -1.021633619E+02 
      2522 -1.814409216E-01 -4.031991036E-02  2.391588965E-01 -3.114692738E+01 
      2523 -1.835777726E-01 -2.563272105E-02  2.391628481E-01 -6.804174230E+01 
      2524 -1.454639123E-01  1.399182383E-02  2.392911832E-01 -1.641429590E+02 
      2525 -1.210282248E-01  6.092878234E-03  2.392929562E-01 -1.157657943E+02 
      2526 -1.774168299E-01 -2.947630932E-03  2.393723365E-01 -2.155385636E+02 
      2527 -1.539577372E-01  1.088017267E-02  2.394689211E-01 -1.647760883E+02 
      2528 -1.036255621E-01 -1.923965027E-02  2.395023403E-01 -9.975174073E+01 
      2529 -1.191546356E-01  2.534569498E-03  2.395580481E-01 -1.118543781E+02 
      2530 -1.471616308E-01 -7.882934973E-02  2.396410931E-01 -2.798639179E+01 
      2531 -1.680226497E-01 -6.013366182E-02  2.396679171E-01  1.933325996E+00 
      2532 -1.683915367E-01  2.959494000E-03  2.396830000E-01 -2.189864531E+02 
      2533 -1.830467768E-01 -2.775510581E-02  2.396872091E-01 -6.032708995E+01 
      2534 -1.080493366E-01 -1.390500471E-02  2.397716207E-01 -1.063569755E+02 
      2535 -1.836782836E-01 -1.078057070E-02  2.397766726E-01 -1.656985940E+02 
      2536 -1.840289281E-01 -2.010521188E-02  2.398531975E-01 -8.772970611E+01 
      2537 -1.339914456E-01  1.260242640E-02  2.398680694E-01 -2.892073832E+02 
