config,pitchAngle,yawAngle,ironcub-cd,ironcub-cl,ironcub-cs,head-cd,head-cl,head-cs,torso-cd,torso-cl,torso-cs,left-back-turbine-cd,left-back-turbine-cl,left-back-turbine-cs,right-back-turbine-cd,right-back-turbine-cl,right-back-turbine-cs,left-arm-cd,left-arm-cl,left-arm-cs,left-arm-turbine-cd,left-arm-turbine-cl,left-arm-turbine-cs,right-arm-cd,right-arm-cl,right-arm-cs,right-arm-turbine-cd,right-arm-turbine-cl,right-arm-turbine-cs,root-link-cd,root-link-cl,root-link-cs,left-leg-upper-cd,left-leg-upper-cl,left-leg-upper-cs,left-leg-lower-cd,left-leg-lower-cl,left-leg-lower-cs,right-leg-upper-cd,right-leg-upper-cl,right-leg-upper-cs,right-leg-lower-cd,right-leg-lower-cl,right-leg-lower-cs
Config7,80,-120,0.21436654,0.016928298,0.027174105,0.011147334,0.013416815,-0.0042374599,0.03706098,0.028350838,0.028759944,0.017731446,0.0012516158,0.0015734613,0.0093645339,-0.00084547378,-0.0068389344,0.01089147,-0.0023962181,-0.00016455928,0.018579399,0.0019814098,0.0038080058,-0.00067307929,0.00054522759,-0.00056509375,0.00090095548,-0.0014705596,6.9182227E-07,0.026630673,-0.0061382849,-0.0036593522,0.016979172,-0.0032093375,0.004830154,0.028184657,-0.010253004,0.0034925518,0.012872436,0.0019841352,0.0024868721,0.024696564,-0.0062888649,-0.0023121762
Config7,90,-120,0.21411358,0.022107058,0.022279394,0.013517022,0.012467756,-0.0049627608,0.033239932,0.028959481,0.022763357,0.020014524,0.0015610727,0.0024706397,0.010730467,-0.00067996012,-0.0082443165,0.01177543,-0.0032768121,-0.0018250845,0.019076466,0.0033468233,0.0034834526,-0.00027138526,0.00062576858,-0.0006134775,0.00025076987,-0.0014211762,0.00021962666,0.025766941,-0.0055630347,-0.0024228812,0.01742503,-0.0018083852,0.0045194652,0.027037019,-0.010610363,0.0037598827,0.010912733,0.0028011067,0.0024724278,0.024638628,-0.0042952188,0.00065906262
Config7,100,-120,0.21462023,0.023271187,0.020191991,0.015814109,0.01229288,-0.005828541,0.031966449,0.024740264,0.017886487,0.01961553,0.0021299679,0.0010280561,0.011970504,-0.0023992276,-0.0079310158,0.011803729,-0.0038703724,-0.0020315182,0.019461959,0.0033405167,0.0019436389,-0.00072737614,0.00026089473,-0.00048725406,0.0023460978,-0.0016048877,-0.00027186046,0.026026115,-0.0023961977,-0.000556143,0.017616044,-0.00057494127,0.0039643564,0.027171088,-0.010659492,0.0051630378,0.006862186,0.0035563446,0.0051081043,0.024693793,-0.0015445615,0.002204643
Config7,110,-120,0.21412905,0.029343057,0.012432156,0.017331,0.012136406,-0.010358608,0.031195586,0.022102116,0.018423763,0.019443201,0.0019345867,-0.00025144513,0.012195642,-0.0012774309,-0.0084449754,0.013062096,-0.004444785,-0.002348485,0.019820827,0.003536962,0.0011537475,-0.00023823965,0.00027020745,-0.0017084893,0.0063359108,0.0009010081,-0.00013416812,0.023256631,0.00079706668,0.0013578402,0.017549333,-0.00051066221,0.0020315326,0.026370976,-0.010817414,0.0054982711,0.0043583722,0.0040141693,0.0035405025,0.023447709,0.00070082725,0.0036726703
Config7,120,-120,0.2073132,0.023395033,0.0054267256,0.019377966,0.009019349,-0.013574506,0.029324802,0.018020081,0.014900401,0.018552346,0.00047557801,-0.00052320954,0.011943704,-0.0021742619,-0.0062546405,0.013621736,-0.006057028,-0.00092338707,0.019068129,0.0047556164,0.0004184919,-0.00039732375,2.6256579E-05,-0.0014887066,0.0064738874,9.6574733E-05,-0.00021787814,0.021134835,0.0016760765,-0.0012709684,0.016488672,-0.0007110901,0.0015483215,0.02634477,-0.0090378163,0.0061702307,0.0027193537,0.0039456736,0.0029147155,0.022660322,0.0033600241,0.0037278615
Config7,130,-120,0.20294225,0.016951374,-0.0044756705,0.019084109,0.0065954122,-0.014447641,0.027470679,0.011302741,0.012562868,0.017331636,-0.00055222339,-0.00082821589,0.011653788,-0.0026501327,-0.0054005601,0.015069025,-0.0076866863,-0.0016307988,0.019482508,0.004965273,-0.00033103591,-0.00047967533,-4.7863518E-06,-0.00097613298,0.0075685295,0.00085866832,-0.0017867906,0.018019441,0.0012925662,-0.0033684647,0.016426738,-0.00055025516,0.00085184139,0.027199231,-0.0066984964,0.0062611009,0.0013099744,0.0037692552,0.0024562704,0.02280626,0.0063100383,0.0021618894
Config7,140,-120,0.19830193,0.014098576,-0.012777856,0.024543234,0.00041760058,-0.019126739,0.02954203,0.012228112,0.0079595347,0.016009657,0.0016227934,0.00066270138,0.0088904053,-0.00044630974,-0.0030132077,0.014765122,-0.008566916,-0.0006067946,0.018625082,0.0060733619,-0.00060490846,-0.00047558166,-0.0021275842,-0.0017110737,0.0084474604,-0.00057528054,-0.0019339202,0.016186566,0.00021160435,-0.0052144947,0.015765151,-0.00080604147,0.0013284498,0.026439895,-0.0039655006,0.0057283391,-0.0008423147,0.0029328842,0.0013039298,0.020405229,0.0070998521,0.0024503279
Config7,150,-120,0.19312195,0.012101768,-0.016237086,0.020451652,0.0023937987,-0.015049158,0.027079419,0.0070043946,0.0068508031,0.015770572,-0.0018053427,8.6830158E-05,0.0080120591,-0.0018208796,-0.0029899557,0.015162043,-0.0087517728,0.00066719367,0.018319074,0.005015845,-0.00033654456,0.0001989421,-0.00063162789,-0.0018034499,0.010397806,0.0010746567,-0.0032474227,0.015691865,-0.0022541798,-0.0044793086,0.017572982,0.00070274652,0.0003253547,0.026540009,-0.0007732531,0.0058082078,-0.0026964677,0.0033376781,0.0019699373,0.020621993,0.008609704,-0.0040395733
Config7,160,-120,0.18868472,0.0038896384,-0.022412185,0.021805175,-0.00017868128,-0.016819433,0.022501818,0.0030061998,0.0024488246,0.016393667,-0.0018099135,0.00015019327,0.0075618057,-0.0027433011,-0.0039365837,0.014032464,-0.0056037061,0.0014647157,0.017451915,0.0041576604,-0.0013701277,0.00054728772,-0.0010086471,-0.00095702116,0.01213871,0.0010001303,-0.0033096278,0.016632014,-0.006397056,-0.0045597558,0.017965236,0.00038128512,0.0003910994,0.026466416,0.0021599316,0.0040764087,-0.0027941669,-0.00053993075,0.0014321534,0.017982381,0.011465667,-0.0014230313
Config7,170,-120,0.18698992,0.00069110576,-0.02932598,0.023760016,-0.0032975097,-0.018538932,0.025047266,0.0025517668,0.0017077317,0.015522719,-0.0054358467,0.0006586932,0.0070932038,-0.0015750684,-0.0037186199,0.013399112,-0.0037262468,0.0020510636,0.017114488,0.0038351653,-0.0013463796,0.00049390216,-0.0025004608,-0.0013753887,0.014367704,0.001179742,-0.0043232897,0.016461167,-0.0046024224,-0.003131628,0.017321615,0.00055614859,0.0006128555,0.026096415,0.0059150013,0.0016807293,-0.0034715113,-0.00063514066,0.00088204063,0.013783824,0.0084259774,-0.0044848559
Config7,180,-120,0.18738529,-0.0071168573,-0.033466266,0.024864239,-0.0055429817,-0.019973047,0.02621256,0.0007682896,0.0012600849,0.015213039,-0.0087610974,0.0020137745,0.0065095083,-0.0016426445,-0.0041289915,0.012783164,-0.0015514569,0.0021783586,0.015767313,0.0040304744,9.1704998E-06,0.0012382305,-0.0032015826,-0.0016597016,0.015809028,0.00085695352,-0.0056917991,0.016634441,-0.0044493971,-0.0019361021,0.017960052,0.00052833707,0.0015471559,0.025595011,0.0076797931,-0.0023710795,-0.002339258,-0.00076499643,0.00067053632,0.011137961,0.0049334516,-0.0053846256
Config7,0,-100,0.17110334,-0.0067895254,-0.0030213686,0.012731015,-0.0031960969,0.013912532,0.019782075,-0.0019417805,0.014254807,0.01639714,0.010185665,-0.001237109,0.0021577649,0.0012655491,-0.0007276925,0.0083085399,-0.00061863986,-0.0055037311,0.015278744,-0.0066923138,-0.0034397523,0.0015242451,0.0026488408,0.00033607565,0.013233257,-0.0016176372,-0.0045908296,0.016429896,0.0063881965,-0.0039867934,0.0088138962,-0.0046690875,-0.0060479638,0.026440514,-0.0033134849,-0.0037088477,0.0044280625,-0.0019902258,0.00059676376,0.025578194,-0.0032385098,-0.0028788279
Config7,10,-100,0.17207595,-0.0060934492,0.00025575364,0.012435001,-0.00028965119,0.014358294,0.019970699,-7.5099194E-05,0.015633372,0.015810697,0.0094291755,-0.0025201594,0.0036545274,0.0025482045,-0.0014560028,0.0085677645,-0.001407807,-0.0053868533,0.015577759,-0.0068717022,-0.0020788564,0.00054131306,0.0018229947,-6.1002754E-05,0.012451646,-0.0026280696,-0.003564755,0.016576036,0.0047725978,-0.0045478213,0.0089625529,-0.0051182912,-0.0051433568,0.025839366,-0.0038419837,-0.0031012335,0.0054658805,-0.0006720116,-6.9107704E-05,0.026222707,-0.003761806,-0.0018067634
Config7,20,-100,0.17174916,0.0058845862,-0.0023939604,0.010765931,0.0087767986,0.0069133939,0.021534114,0.0042702956,0.017916055,0.01524161,0.010577561,-0.0038798635,0.0038728759,0.0017226524,-0.0016851773,0.0090703723,-0.0022306855,-0.0052023195,0.015705733,-0.0069617234,-0.00082374853,-0.0004021101,0.0014761015,-7.2225475E-05,0.012229093,-0.0028547713,-0.0024666285,0.016452973,0.0041393243,-0.0056435541,0.0095474629,-0.0054969805,-0.0039712596,0.02518467,-0.0044495366,-0.0023491979,0.006134046,-3.9269177E-05,-0.00062143862,0.026412386,-0.003045181,-0.00050799639
Config7,30,-100,0.1718582,0.00014518839,0.0022588588,0.011886662,0.0047108146,0.014174803,0.020750878,0.006827255,0.014661297,0.014916944,0.0086663168,-0.0050815355,0.0033590182,0.00069431511,-0.00092159974,0.0092572842,-0.0029550248,-0.0044504125,0.015755458,-0.0068720983,0.0018046514,-0.0006262636,0.001030105,-0.00031416694,0.011859883,-0.0022743085,-0.0028921421,0.017247628,0.0038788658,-0.0071658843,0.010147129,-0.0058148082,-0.0031780521,0.025315378,-0.0052408905,-0.0035711096,0.0059967459,-5.1970826E-06,-0.00073563116,0.025991459,-0.0025001566,-7.1358485E-05
Config7,40,-100,0.17487249,0.0032039815,0.002774828,0.012165289,0.0085719075,0.0118539,0.022435961,0.0090493975,0.016003903,0.014786292,0.0073737804,-0.0060247479,0.0029450784,-0.00034406139,-0.0012475204,0.0094656798,-0.0035224207,-0.0041014465,0.01606752,-0.0064716083,0.0023735164,-0.00066339904,0.00096096942,-0.00054915811,0.010936104,-0.0019828761,-0.0021543132,0.018034282,0.003461191,-0.0079595046,0.010847731,-0.0061663857,-0.0021535437,0.025547902,-0.0058544021,-0.0031543594,0.0066757886,4.2310292E-05,-0.00041493856,0.025628263,-0.0019138204,0.00030304157
Config7,50,-100,0.17690129,0.0079344192,0.0035685575,0.01133841,0.010745907,0.008905073,0.022719679,0.0104501,0.016412845,0.014529259,0.007305535,-0.0074853267,0.0033472086,-0.00048599109,-0.00097870727,0.010157095,-0.0042083279,-0.0036725451,0.016559123,-0.0056029036,0.0040280029,-0.00072134771,0.00065557086,-0.00066385961,0.010176641,-0.001111826,-0.0007759305,0.018473678,0.002600692,-0.0084348453,0.011572164,-0.0063603559,-0.0010774159,0.025828178,-0.0065341228,-0.0024221113,0.0075252025,0.00031080736,-0.0016264992,0.025396001,0.00016933463,0.0013598773
Config7,60,-100,0.18048936,0.010904544,0.0063647977,0.012668101,0.012211668,0.0078395146,0.023619553,0.013190739,0.014786531,0.014583858,0.0048832751,-0.0075550585,0.0034925061,7.1935698E-05,-0.00070500045,0.010533636,-0.0047949083,-0.0028822204,0.01697578,-0.0044978574,0.0051137532,-0.0006808006,0.00058554628,-0.00065023774,0.0096756122,-0.00057368429,-0.0004153691,0.018920258,0.0007383033,-0.0089867556,0.012112639,-0.0063448831,0.00012158688,0.026076135,-0.0071698078,-0.0015103854,0.0071979988,0.00019637245,-0.0012157019,0.025314081,0.0024078454,0.0024241416
Config7,70,-100,0.18189108,0.01321716,0.011524494,0.012868747,0.0123402,0.0051549265,0.023243447,0.015629397,0.014011208,0.014707775,0.0037162421,-0.0081899792,0.004488105,-0.00059456563,-0.00013395899,0.011091254,-0.0052873944,-0.0022253351,0.017290103,-0.0034462358,0.0055032991,-0.00072408914,0.00039985871,-0.00064300452,0.0094219547,0.0017283985,0.0020612749,0.018830904,-0.00071571714,-0.0086170022,0.012682531,-0.0059576654,0.0012430447,0.026267173,-0.0077722893,-2.1111697E-05,0.0061833186,-3.0653136E-05,0.0010378963,0.025539853,0.0032075842,0.0023432363
Config7,80,-100,0.18307937,0.016390003,0.0097473838,0.013970129,0.015777376,-0.00014508862,0.023081005,0.017395529,0.014142324,0.015005966,0.0019385963,-0.0081846302,0.0048585312,-0.00070732116,9.1420635E-05,0.011595702,-0.0056760732,-0.0015633785,0.017692796,-0.0022530212,0.0056959231,-5.5520528E-05,0.00024563073,-0.00072386253,0.0076673151,0.00095140041,0.00071291792,0.018659694,-0.0016895158,-0.0083834426,0.013148062,-0.0054362352,0.0020291657,0.026489147,-0.0080311406,0.0016775339,0.0056095488,0.00035785343,0.0018034353,0.025356993,0.0035169247,0.0025950658
Config7,90,-100,0.18440977,0.017539411,0.0088639837,0.014833456,0.015776449,-0.0040220064,0.022682042,0.018899187,0.012073626,0.015104272,0.00043210619,-0.0079950047,0.0049989702,-0.00061166256,0.00031181277,0.012026587,-0.0059702533,-0.00072062055,0.017968572,-0.0012731744,0.0055026404,0.00028824248,0.00019401274,-0.00075868563,0.0072008494,0.0013127588,0.00056208845,0.018602163,-0.0028715864,-0.0077280976,0.01352942,-0.0047955831,0.0027127212,0.026784966,-0.0079700431,0.0035109391,0.0051339113,0.00090939877,0.0021163563,0.025256317,0.0035078005,0.0032982145
Config7,100,-100,0.18535344,0.018472335,0.0054142065,0.016240566,0.014998627,-0.0069969033,0.021169052,0.018025226,0.0094651158,0.015009849,-0.001039175,-0.0081401525,0.0047313471,-0.00020542145,-6.7930184E-06,0.012533823,-0.0062592623,0.00017745486,0.018128976,0.0025408806,0.0056880589,0.00042672489,9.3874141E-05,-0.0013342594,0.0086212394,-0.00074032143,-0.000614641,0.01837359,-0.0027574392,-0.0073711864,0.013710979,-0.0039979366,0.003349253,0.026911424,-0.0074956931,0.0053255506,0.0041421931,0.0010541526,0.0016167282,0.025353673,0.0042548243,0.0042559808
Config7,110,-100,0.18607043,0.018227407,0.0019201514,0.017557976,0.014772937,-0.0095518596,0.020373754,0.015918725,0.0062366534,0.015154949,-0.0026603621,-0.0079773953,0.0044734054,-0.00046390124,-0.0011604321,0.012748137,-0.0064032718,0.00098146385,0.018236972,0.0033483957,0.0049895798,0.00092520563,-0.00056654799,-0.0024450375,0.0094835035,2.3353248E-05,-0.00051651242,0.01802374,-0.0027540142,-0.0056611688,0.013794135,-0.0026703021,0.0041784644,0.027002727,-0.006604607,0.0070864249,0.0029027627,0.0011745452,0.0010065522,0.02539316,0.005112458,0.0047534186
Config7,120,-100,0.18654194,0.020609618,-0.0017818544,0.019734646,0.014091586,-0.011331002,0.020178911,0.014425396,0.0030001859,0.015087118,-0.0041836949,-0.0070103653,0.0042802027,-0.00020310806,-0.0013622529,0.012687977,-0.0062343308,0.0018817778,0.018383616,0.0036961159,0.0041263962,0.0008415081,-0.0014480391,-0.0026042946,0.0098511841,0.00014462997,-0.0006089915,0.017973472,-0.0035675733,-0.0055521711,0.014117996,-0.0011137361,0.0047976259,0.026571512,-0.0027436315,0.0085634247,0.0019593428,0.0013813888,0.00043120989,0.024874452,0.0063646154,0.0038866026
Config7,130,-100,0.18633214,0.020218171,-0.0067026085,0.020332792,0.012436793,-0.014060087,0.020964724,0.010533785,-7.2546778E-05,0.014942067,-0.0041060962,-0.0035964978,0.0044771018,-0.00053717454,-0.00072521232,0.012365324,-0.0062605975,0.002593501,0.017800204,0.0045947203,0.0033582916,0.00054597237,-0.0022597566,-0.002495006,0.0098610438,0.0021390763,-0.0014015185,0.018260078,-0.0043395432,-0.0065374996,0.014379162,-2.7729221E-05,0.0049044654,0.026557047,-0.00097998449,0.009391725,0.0015624228,0.0016927375,2.6973436E-05,0.024284199,0.00733194,0.0019108032
Config7,140,-100,0.18610017,0.019023644,-0.012499629,0.021316802,0.0093604324,-0.016230666,0.022241996,0.0093750966,-0.0025584343,0.014993429,-0.0040608024,-0.0030041563,0.0049715742,-0.00054528473,-0.0016374189,0.011949417,-0.0058153983,0.0032777937,0.017371564,0.0055595088,0.0030764246,0.00091260814,-0.0027732943,-0.0025403129,0.010304673,0.0010658016,-0.001160683,0.017441287,-0.0043954458,-0.0059696423,0.014503233,0.00087469886,0.0050406053,0.026144441,0.0014631746,0.0097636984,0.0008186523,0.0014237232,-0.00041250321,0.023130494,0.0074914333,-0.00014433378
Config7,150,-100,0.18363216,0.014866518,-0.018066269,0.021734617,0.0068440161,-0.017935971,0.022101579,0.0071206969,-0.0055751189,0.01498596,-0.0047538027,-0.002753753,0.0052360757,-0.0013136175,-0.0029314488,0.01190747,-0.0052929288,0.0043867154,0.016766315,0.0059558248,0.0024931891,0.0014481932,-0.0022155231,-0.0020482344,0.010059312,0.0013915855,-0.0010206312,0.017080265,-0.0058419889,-0.0045306617,0.01474076,0.0017511376,0.0047491482,0.026306618,0.0037078289,0.009685129,0.00024586787,0.00086934976,-0.000594921,0.02101913,0.0066439392,-0.0019897108
Config7,160,-100,0.18246039,0.00881563,-0.022533013,0.022270019,0.003937217,-0.019256889,0.022343114,0.0046933133,-0.0078598456,0.01518176,-0.0061810867,-0.0029504284,0.0047645017,-0.0021445256,-0.0028877506,0.011806359,-0.0044705234,0.005227377,0.016369924,0.0064096104,0.0015478453,0.0016383249,-0.0028556714,-0.0017548297,0.010142222,0.0010804925,-0.0009116477,0.017278018,-0.0063436699,-0.0029591464,0.014703667,0.0025132533,0.0043360099,0.026592716,0.005774654,0.0092488232,1.6918953E-05,0.0012829885,-0.00061794014,0.019352844,0.0051195782,-0.0036945905
Config7,170,-100,0.18242831,0.0034134213,-0.024238169,0.023511197,-9.3056409E-05,-0.019772912,0.023267673,0.0023468359,-0.0094573485,0.014783787,-0.008384471,-0.0026690781,0.0040635519,-0.0019146372,-0.0023835197,0.011486114,-0.0033276805,0.0058109758,0.015917206,0.0066353679,0.00085115081,0.002032086,-0.0032801768,-0.0011985368,0.010278373,0.00040738243,-4.936626E-05,0.017330593,-0.00567322,-0.0015166059,0.014601488,0.0031494789,0.0040026641,0.026594809,0.0078983176,0.0080641326,0.00011143131,0.0017116397,-0.00099302256,0.018450005,0.0039376406,-0.0049267024
Config7,180,-100,0.18328875,-0.00066091621,-0.025474225,0.024314872,-0.0024323824,-0.020319946,0.024150985,-0.00090633272,-0.0088281831,0.014915613,-0.0098128949,-0.0014027636,0.0040040787,-0.00090044219,-0.0017717872,0.011112092,-0.0020653686,0.0062291616,0.015478077,0.0066437161,-0.00024282096,0.0025611684,-0.0031056821,-0.00097967172,0.01075393,0.00073818654,0.00018812254,0.017557232,-0.0069058223,-0.00089315907,0.013495458,0.0036729258,0.00362331,0.027158473,0.010558142,0.0063576318,0.0010353655,0.0013531853,-0.0017328631,0.016751406,0.0025018531,-0.0057012562
Config7,0,-80,0.18328873,0.00066102789,0.025474147,0.024314843,0.0024324097,0.020319878,0.024150964,0.00090637431,0.0088281449,0.014915624,0.0098129017,0.0014027595,0.0040041295,0.00090045332,0.0017718276,0.011112093,0.0020653713,-0.0062291643,0.015478068,-0.0066437166,0.00024282857,0.0025611511,0.0031056879,0.00097966471,0.010753909,-0.00073816937,-0.00018813768,0.017557247,0.0069058261,0.0008931512,0.013495463,-0.0036729242,-0.0036233062,0.027158474,-0.010558144,-0.0063576296,0.0010353679,-0.0013531906,0.001732869,0.016751395,-0.002501852,0.0057012609
Config7,10,-80,0.18327352,0.0064447347,0.023914073,0.024582382,0.0060440675,0.019800138,0.024745686,0.0041999686,0.0085596601,0.014898395,0.011165973,-0.00041273822,0.0033218472,0.0011175546,0.0011687731,0.010682051,0.00073809789,-0.0063808795,0.015021611,-0.0065048172,0.001180236,0.0026560701,0.0036157361,0.00035108771,0.011226403,-0.0015091004,-0.00077503662,0.016975098,0.0070421679,-2.3550569E-05,0.013064928,-0.0041580897,-0.0036670763,0.027904686,-0.01228033,-0.0041097429,0.0013223052,-0.001014432,0.001803953,0.016872057,-0.0020120612,0.006419249
Config7,20,-80,0.18296838,0.0033733574,0.026994253,0.025314606,0.0067920822,0.019841215,0.026558026,0.004389393,0.008504837,0.015281919,0.011813387,-0.0021923317,0.0032729602,0.0018731726,0.0014983072,0.010357027,-0.00071820828,-0.0061485409,0.014749719,-0.0065034726,0.0021276625,0.0024633623,0.0021929459,0.00095498308,0.010715134,-0.00098084787,-0.00061726544,0.016356857,0.0049594905,-0.0017293337,0.012845869,-0.0049113287,-0.0030374183,0.02814512,-0.012795967,-0.0015582377,0.00078471331,-0.00081935631,0.0018017217,0.016123065,-0.0019179327,0.007548654
Config7,30,-80,0.18267972,0.0070884719,0.025829953,0.024612417,0.0093805858,0.018359889,0.026650968,0.0065777118,0.0088595228,0.01534392,0.011831435,-0.00413883,0.0032468618,0.0019161187,0.00088911057,0.0098720104,-0.0019584836,-0.0056554062,0.014265945,-0.0063017471,0.0029361253,0.0028337128,0.0024622305,0.00036848143,0.010746562,-0.0012042864,-0.00052600721,0.016637259,0.0040757173,-0.0028894943,0.012641115,-0.0053726411,-0.0023350949,0.028371981,-0.012758739,0.00078733077,0.00079334784,-0.00081914111,0.0023738195,0.016663622,-0.0007402891,0.0068005061
Config7,40,-80,0.18173323,0.0091171688,0.026040357,0.022934223,0.01040392,0.016653614,0.026633083,0.0086446957,0.0098372414,0.015485027,0.011410971,-0.0062909425,0.0024039368,0.0020087368,0.0003881088,0.0094178477,-0.0030684005,-0.0048805981,0.014604472,-0.0061587507,0.0038110402,0.0033473125,0.0022886859,4.7524267E-05,0.010871262,-0.001567298,0.00035674729,0.016741658,0.0029271942,-0.0038052972,0.012490775,-0.0057974278,-0.0016447302,0.028716544,-0.012345562,0.0032884755,0.0014236619,-0.00018389211,0.0020912359,0.016663426,0.00055429587,0.0061879373
Config7,50,-80,0.18343263,0.012173371,0.020340289,0.021717039,0.01196946,0.013720453,0.027258989,0.010865088,0.0075866131,0.016005625,0.011025367,-0.0091551459,0.0040251275,0.0013591905,-2.7591209E-05,0.0087607976,-0.0037947838,-0.0039608657,0.013922469,-0.0057415965,0.0036281012,0.0047709254,0.0030782298,-0.00075184067,0.011107161,-0.0025987201,0.0015596911,0.015852969,0.0024059644,-0.0040464792,0.012047143,-0.0061529801,-0.00097285138,0.028672075,-0.01140505,0.0055836588,0.0025747712,-0.00051555261,0.0019889358,0.016717539,0.0016787535,0.005187611
Config7,60,-80,0.18392519,0.014123452,0.015634288,0.020976364,0.013219044,0.012122428,0.027343904,0.012137968,0.0043348224,0.017157722,0.0090217957,-0.01163092,0.0038572103,0.0013367546,-0.00099268677,0.0082592294,-0.0044291474,-0.0030927708,0.01351543,-0.0048492621,0.004462219,0.0042066863,0.0023713496,-0.0017515165,0.010847626,-0.0017267602,0.001843316,0.016218639,0.0019989773,-0.0039731023,0.01149904,-0.0064858347,-5.273183E-05,0.028992743,-0.010115281,0.0077164353,0.0032562169,-0.00037115638,0.0020452475,0.01779438,0.0020150053,0.0046035482
Config7,70,-80,0.18528301,0.016514911,0.010369029,0.02068672,0.015333971,0.0093901928,0.028260397,0.012905674,0.00073584605,0.017313642,0.0072125235,-0.013175561,0.0032889156,0.00027891423,-0.00071221991,0.0077437689,-0.0048748484,-0.0020729884,0.013525897,-0.0040404859,0.0053491998,0.0039953297,0.0020326975,-0.0031714594,0.010908564,-0.0013965991,0.0020598038,0.016868963,0.001515791,-0.0044285842,0.011037175,-0.0066617925,0.0010814635,0.02924228,-0.0085583609,0.0097175649,0.0037650963,1.8662133E-05,0.0017071324,0.018646263,0.002748764,0.0038886385
Config7,80,-80,0.18515086,0.020272887,0.013354023,0.020273672,0.016373705,0.0071231756,0.027863668,0.014207185,0.00059222641,0.017388436,0.0046458813,-0.013540748,0.0024482425,0.00030648855,-0.00062688935,0.0074806819,-0.0050746212,-0.00064582093,0.012586658,-0.0012888606,0.0075899837,0.004336465,0.0014850417,-0.0032099733,0.012118873,-0.0013615896,0.0027217926,0.016906137,0.00038192507,-0.0052658992,0.010550317,-0.0065436188,0.0022645083,0.029228588,-0.0064648086,0.011023146,0.0045525336,0.00037289728,0.0017096004,0.019416589,0.003233262,0.0036189219
Config7,90,-80,0.18567082,0.020567092,0.0093835881,0.019892587,0.017451662,0.0043733618,0.028050588,0.014208542,-0.0018152701,0.017458586,0.0013317556,-0.014491281,0.0027498081,-0.00011786172,-0.00029981424,0.0070709957,-0.0049544598,0.00043546022,0.012562921,-0.00040584207,0.0075452283,0.00432727,0.00079370296,-0.0035427936,0.012322001,-0.00094130158,0.0030877421,0.01688106,-0.00050050323,-0.0054535218,0.010045062,-0.0061553285,0.0034676105,0.029122408,-0.0041796944,0.011569533,0.0049185938,0.0005964331,0.0014559245,0.020268943,0.0034399881,0.0030514087
Config7,100,-80,0.18435948,0.021224189,0.0070135314,0.019672017,0.01863272,0.0013689793,0.027814868,0.01318132,-0.0047483269,0.01706288,-0.0016665195,-0.014722493,0.0029205581,-0.00051102077,-0.00049623251,0.0068397289,-0.0046513384,0.0015018902,0.012509452,0.00080742584,0.0075586085,0.0044009841,0.00031638955,-0.0037646111,0.011985517,-0.00045139055,0.005019341,0.016733371,-0.0013592895,-0.0052765964,0.0095669305,-0.0055483022,0.0046691138,0.028906868,-0.0018137117,0.01167183,0.0050435602,0.00085768148,0.0015733395,0.020902749,0.0034302253,0.0026586897
Config7,110,-80,0.18258067,0.018874028,0.0069454111,0.018478766,0.017930354,-0.0020614668,0.026890647,0.013508406,-0.0062358844,0.016160941,-0.0044176861,-0.014223667,0.0031965577,2.7613472E-05,-0.00074752184,0.0066654657,-0.004265064,0.0024301333,0.012689624,-4.919396E-06,0.0069883418,0.0053565097,0.00010170628,-0.0022184846,0.013566667,-0.0016888577,0.0054761228,0.015616431,-0.0030547078,-0.0044221901,0.0090314741,-0.0045613271,0.0057886142,0.028476951,0.00048556584,0.011355529,0.0048796541,0.0015754552,0.0020981395,0.02157098,0.00323749,0.0027177452
Config7,120,-80,0.18339432,0.020581538,0.0076248749,0.017392272,0.016666096,-0.0054121138,0.026431951,0.012756804,-0.0076231097,0.015934333,-0.0067078854,-0.013167474,0.0027595729,7.4341815E-05,-0.00083410205,0.0066049709,-0.0036013867,0.0032835861,0.01298299,0.0011248479,0.0067954985,0.0054743267,7.6380247E-05,-0.0016468967,0.014133794,-0.00067384228,0.0057434038,0.015968243,-0.0041581899,-0.0036580269,0.0086368114,-0.0033346709,0.0066648944,0.028464861,0.0018817372,0.01070498,0.0050549631,0.0026258427,0.0017696687,0.023555228,0.0038514638,0.0050045664
Config7,130,-80,0.18178264,0.018340677,0.0050643194,0.016468821,0.015381305,-0.0076439323,0.025391997,0.010433494,-0.0090689918,0.015712902,-0.0084044354,-0.010877544,0.0021765083,-0.00057461715,-0.0013572073,0.0066773413,-0.0029608043,0.0039275188,0.01350848,0.0021979212,0.006632686,0.0053150603,-0.00066094437,-0.0014661548,0.014351492,-0.00096540512,0.004141844,0.016365481,-0.0047837401,-0.0027849858,0.0083261969,-0.0020979949,0.0071973171,0.028190136,0.0032574381,0.0093936087,0.0047383147,0.0036928581,0.0015320601,0.024559914,0.0038256019,0.0054381011
