"report"
"Iteration" "cd etc.."
("Iteration" "cd" "cl" "cmx" "cmy" "cmz" "cx" "cd-scale" "cl-scale" "cs-scale" "cd-scale-avg" "cl-scale-avg" "cs-scale-avg" "cmx-scale" "cmy-scale" "cmz-scale")
1890 0.2172660494156102 0.06896427869339156 -0.01447996122801058 0.001056406476970399 -0.00314941817875258 -0.0150571994705281 0.2240257731550152 0.06757623377892719 -0.01146760104437854 0.2250927435153963 0.06761520091635428 -0.009298655189068984 -0.01600467455037737 -9.009198600604842e-05 -0.00241056546293287
1900 0.2177360817098922 0.06931876109816305 -0.01441987863357042 0.0005653927788492579 -0.002424815128733237 -0.01304770666986449 0.2244945693868635 0.06798229848940331 -0.009949577971469668 0.2252765288355823 0.06743213208923667 -0.00822385544863557 -0.0159301400925136 -0.0004594160598935741 -0.001755760253352345
1910 0.2170104183837718 0.06984806503869997 -0.01463780440700053 0.0002310799755896375 -0.001919638690985221 -0.01109845860764492 0.2238637211021789 0.06869964265430163 -0.008716605405220837 0.2253779730555591 0.06741830917821008 -0.007642725230855228 -0.0160941274348543 -0.0005324826998594283 -0.001394795609364656
1920 0.2166602701903819 0.07053530166881902 -0.01476860975786262 0.000378404983169493 -0.002138673458353625 -0.01071820321325488 0.2235178839758527 0.06935669485606906 -0.008873106543291135 0.2252786707193052 0.06755048986152214 -0.007841352564176307 -0.01625414471219007 -0.0001615837592158496 -0.001746021721816157
1930 0.2172486201727852 0.07065015944125595 -0.01479496262681945 0.0006350155617503235 -0.002542266386718274 -0.01119459398564878 0.2240478157019567 0.06908629140261753 -0.00877892455322552 0.2251523094615669 0.06776225551691502 -0.008096963857549764 -0.01640004829524597 -4.719859814966853e-05 -0.002058035979281181
1940 0.2179056422917126 0.0705871383704514 -0.01462808379683625 0.0006369140127799578 -0.002759358901717741 -0.0104677896850495 0.2246189538323521 0.06868158861981057 -0.007495715072552655 0.2249542346748777 0.06791441300162099 -0.008287158774331114 -0.01632778060509901 -0.0002426891308464814 -0.002164393937406694
1950 0.2173523257292802 0.07023870017316092 -0.01471035310121488 0.0008919114472859201 -0.003079516755834311 -0.01022785249469695 0.2240881958830795 0.06827470058458447 -0.006968125352782715 0.2247528812289889 0.06803910296871622 -0.008468367502020409 -0.01644066202046927 -0.0001194043485643347 -0.002414292550031176
1960 0.2178515172180543 0.06952864559924403 -0.01470315253437089 0.0007051701512864132 -0.002576854162101949 -0.007343095425377846 0.2247976044881103 0.06780673025233031 -0.004325029206317063 0.2244478275507615 0.06813370580052912 -0.008604250424662988 -0.01638982341531132 -0.0003323012821656646 -0.001931971906406068
1970 0.218117267468049 0.06964797668703214 -0.01463327890332921 0.0004123591311558928 -0.002021446078362834 -0.006180958670983402 0.2252660833803029 0.06846573015550107 -0.00330768867316735 0.2243681823423176 0.06826979195495331 -0.008288827984760612 -0.01617147828059482 -0.0006592689948176187 -0.001390863130786161
1980 0.2179154080939402 0.06992645023318188 -0.01461997412275772 0.000122584271647627 -0.001499236544722968 -0.007432997580879681 0.2251541484069147 0.06900409986969605 -0.004428665600412544 0.2243723679118305 0.06841926060079846 -0.007699761282037917 -0.01604344465215064 -0.000943726529163901 -0.000862757799335799
1990 0.2166654984195679 0.07007352999527992 -0.01483017730438205 0.0002562289579824145 -0.001789324860532572 -0.01125574525962844 0.223734834482078 0.06910667673470944 -0.008378848373510914 0.2243923596445815 0.06858126303883284 -0.007216159829118465 -0.01620389348459127 -0.0007009076957884986 -0.001198803615861527
2000 0.2150031488380802 0.0699545679110694 -0.01515013278963314 0.0005848255490656369 -0.002451828846941144 -0.01413050814064907 0.221825622838158 0.06874398413404477 -0.01166054162623061 0.2242201884486073 0.0686904811743662 -0.007180907899380563 -0.01656365318231592 -0.0002019067623484302 -0.00194837155902519
2010 0.2147817999758261 0.07042933108999019 -0.01528420998526086 0.0009480507169316849 -0.003193642180461187 -0.01609471081176208 0.2216342603707137 0.06914379732679246 -0.01381660776917342 0.2239605559310563 0.06875284678074529 -0.007550415593109205 -0.01675165826173149 0.0002575957770026935 -0.002725184812724922
2020 0.2144838579060625 0.06980973696042134 -0.01518621514935294 0.00130613088263756 -0.003732282249305237 -0.01636528277238586 0.221401784343294 0.06834818033258681 -0.01447866325323562 0.2237527513212428 0.06872108215603998 -0.008123459595293016 -0.01672461409024764 0.0007607849158693143 -0.003345766238818808
2030 0.2151687004086911 0.06991557963811983 -0.01478086206131758 0.001290781608104427 -0.003725214290720802 -0.01465540325462329 0.2220763276904692 0.06809076441517027 -0.01281149518301645 0.2235455918990823 0.06860481167918447 -0.008591476599721452 -0.01641152614495257 0.000709958772273117 -0.003341261450261652
2040 0.2156384482393793 0.07011636329156785 -0.01459432129068436 0.001160284893386846 -0.003637874374847484 -0.0143714711959366 0.2226468025285155 0.06813812651792772 -0.01215080852411079 0.2233452870045262 0.06853487493641212 -0.009012338849543604 -0.01625435979283073 0.0003992515266364582 -0.003169813865019233
2050 0.2165672179295471 0.07092170385662654 -0.01439549090650358 0.001359713025014771 -0.003988264306589285 -0.01638397691733476 0.2235934639286536 0.06899789087224507 -0.01353180384823394 0.2232199248445617 0.06853442328632812 -0.009570245856947997 -0.01606963148229461 0.0004627329958625552 -0.003419567515034647
2060 0.217685419879329 0.07199870997215498 -0.0143475860648064 0.001695781300030406 -0.004545465648007197 -0.01801603269567537 0.2244004224793213 0.06987328533161161 -0.01468123254543223 0.2231996552664653 0.06869790106801708 -0.01042757798823283 -0.01610772158529724 0.0006489867503152443 -0.003871037913903463
2070 0.2173073373824501 0.07193979298810808 -0.01424745108430369 0.001899414246210676 -0.004853810481401896 -0.0188016696619987 0.2240559177944526 0.06981756616695114 -0.01512800832578325 0.2231082359110727 0.06886833667064346 -0.01157120061559466 -0.01602594092907017 0.0006411302452138822 -0.004061709548785768
2080 0.217665534258978 0.07230264426947479 -0.01421323051549783 0.00204387756262435 -0.005055034478946009 -0.01991201100551073 0.2245806911902537 0.07057706804235318 -0.01548621538435541 0.2230105613542379 0.06900698288870917 -0.01273694265238718 -0.01588332724364028 0.0003927676658826654 -0.00407592976987935
2090 0.2186915144236099 0.0724954069305916 -0.0141534944698933 0.001988818805461774 -0.004985289691077403 -0.02010866381526596 0.2256828529408225 0.07121440455169493 -0.01482007721467715 0.2230719211760842 0.06919469346257545 -0.01361315776724567 -0.0156828380331785 -3.109942676114959e-05 -0.003820642119393127
2100 0.2195828931253378 0.07205038798493787 -0.01405133518510218 0.002096209240149087 -0.00493462037511383 -0.02062481970032499 0.2265445216982928 0.07077112846179721 -0.01468525001317538 0.2234379581253394 0.06941344480626899 -0.01402794392490487 -0.01557159602577278 -0.0001220214234583759 -0.003647610996469951
2110 0.2200148630509093 0.07158314899864229 -0.01393003543995045 0.002471963758779755 -0.005340421548845027 -0.02334951730418121 0.2269982623076144 0.07005946998472272 -0.01751482370547805 0.2239525821518742 0.06955087558890646 -0.01435461093733955 -0.01551866534107029 0.000378639537186546 -0.00409276006890217
2120 0.2195412192497747 0.07071682826695953 -0.01390054288754597 0.002431745248654098 -0.005295175867125988 -0.02333094358520126 0.2266112497026141 0.06920077530263741 -0.0182680205724171 0.2244949200983188 0.0696363474165369 -0.01474128029044263 -0.01546378544580141 0.0006406855995225464 -0.00420206388807626
2130 0.218697739646541 0.06977626223615099 -0.0138151863029892 0.002054067455904081 -0.004750865295883978 -0.02030573653384158 0.2259674657443527 0.0684467484172846 -0.01607712085617289 0.2249431176222088 0.06969666530583195 -0.01509608224721353 -0.01531029440956915 0.0005518975535810579 -0.003816934369776928
2140 0.218596560439937 0.06948379251094117 -0.01382242226767823 0.001626347382904497 -0.004173392466883397 -0.01586900644962797 0.2259796690713564 0.06850396067719355 -0.01276585271828138 0.2252957831411062 0.06972923148874961 -0.01529764974432515 -0.0152332868988012 0.0004746028350076506 -0.003461429066306523
2150 0.2184433940083501 0.06992431860877846 -0.01388336052897438 0.001308013887833174 -0.003821734977850921 -0.01404597994565007 0.2257740464840316 0.06905890146726083 -0.01160778468275316 0.225579965051095 0.06975610815314157 -0.01519308768274192 -0.01525219492714349 0.000436961465219298 -0.003272043430770646
2160 0.2179497448485345 0.07084283074925386 -0.01391339963868592 0.001294803826639416 -0.003907733174143091 -0.0143552523869332 0.2252275764246158 0.06972130268682834 -0.01150144249705959 0.225705838299082 0.06973815423627037 -0.01494975731469829 -0.01531940796963016 0.0003819346951363747 -0.003311745579173213
2170 0.2175536576343085 0.07139700338331469 -0.01394494864742275 0.001205442440040757 -0.00373493028731323 -0.01382183987096274 0.2248539978770298 0.07017869957092565 -0.01003794969676671 0.2257903422418914 0.06975818059709454 -0.0145083437775282 -0.01531983482638861 -4.505507516744967e-05 -0.002956827507420413
2180 0.2163336453129096 0.07110328514174076 -0.01420483386635012 0.001421160137647404 -0.003793284806900226 -0.01504949917131717 0.2237030428870682 0.07013950157545934 -0.01073706230065742 0.2257939115109382 0.06976244384698871 -0.01400822517519795 -0.01550627366763374 3.612819417003853e-05 -0.002921990929357252
2190 0.2155746278492766 0.07037553979645038 -0.01441619580189131 0.001259262632573049 -0.003383281431347863 -0.0150306554323723 0.2227109330480303 0.06927112163452391 -0.01135591616439483 0.2255827487902841 0.06963002639488314 -0.01359536310119389 -0.01577889189768911 1.723631412319086e-05 -0.00261292306686242
2200 0.2149350178958953 0.0700057505822371 -0.01451797206958597 0.001047769277080737 -0.003000556467048116 -0.01434167991289937 0.2218824912998148 0.06873370815258671 -0.01166221988128575 0.2251932358183182 0.06941703717063237 -0.01330452790008755 -0.0159639023216561 0.0001038613595068532 -0.002427056598828692
2210 0.2142539306028308 0.06994095157604155 -0.01457571735979829 0.001055004648932769 -0.003182801662767379 -0.01333434302821658 0.2212345887299808 0.06859523150199587 -0.01136526888476066 0.2246558092980881 0.06924621710720533 -0.01284260977697632 -0.01605873626715596 0.0003856355879711699 -0.00276217777533312
2220 0.2147846849252011 0.07063709134095794 -0.01459978115848553 0.001267327291836421 -0.003495868468119112 -0.01239916094121011 0.2217686444322259 0.06921297423199309 -0.01077224834840259 0.2241113007965669 0.06916532889123636 -0.01211948707868296 -0.0160852760032893 0.0007860407675314449 -0.003168146749684825
2230 0.2149924507683178 0.07143130523292941 -0.01471324012267365 0.00141347051299965 -0.003504197761963309 -0.01197038601930132 0.2219878631935925 0.06996769423843305 -0.01048395426534238 0.2236966260601852 0.06926504925878567 -0.01146222698271899 -0.01621249084197132 0.001065435706891494 -0.003228320441415363
2240 0.214402763868179 0.07150617798464455 -0.01483652060216824 0.001525928917707236 -0.00345557144163348 -0.01163360988867461 0.2214229101686175 0.06988917343296132 -0.01020987619287039 0.2232611125099739 0.06941832280280075 -0.01105822081025993 -0.0164238035254188 0.00110430085948947 -0.00315277534936642
2250 0.2151222528956809 0.0710688955851445 -0.01491650888314216 0.001527266246078516 -0.003536784826621398 -0.01270888178436635 0.2222255518608069 0.06948402975512903 -0.01127784902336758 0.2228450639566956 0.0695067438193438 -0.01095303407605752 -0.01652747914856975 0.0009430941041617205 -0.003178593707499056
2260 0.2157926483468845 0.070656107985584 -0.01484233587829329 0.001499552311469508 -0.003631228367174658 -0.01437631187269006 0.2230183275216977 0.06943246781101461 -0.01265883696706708 0.2225697619463252 0.06950583044162072 -0.01098035345039486 -0.01636079807649231 0.0007340394054998832 -0.003191975479069693
2270 0.2175496357904177 0.07090774858011213 -0.01455941798874149 0.001779410710753742 -0.003879180282749498 -0.01532123321330684 0.2247626960491544 0.07003200947229768 -0.012831709819104 0.2224559942296573 0.06947661576053203 -0.01121268730887891 -0.01596937389346085 0.0007488214031808888 -0.003287657644776468
2280 0.2177320595301336 0.07116727017897971 -0.01435828430056645 0.001918287971908575 -0.003924203226194864 -0.01542356333602416 0.2249292792702041 0.07048713824584411 -0.01255800877242932 0.2225349228254657 0.06948882627726455 -0.01144699795944075 -0.01568804744896738 0.0006973896415369029 -0.003238767938500929
2290 0.2170037776907729 0.07091099570477703 -0.01420777742277228 0.002005961031447317 -0.003941625307352953 -0.01482210270901642 0.2241030620579078 0.07036428943940275 -0.01185569186839316 0.2226715162533333 0.06956021131096532 -0.0115543064933054 -0.01546450942996448 0.000747239373243237 -0.003237798609579455
2300 0.2165993585252156 0.07122708288109283 -0.01409753314771945 0.002070448086022121 -0.004065809339333802 -0.01462134880921993 0.2236888434334049 0.07063106942128207 -0.01148449094470353 0.2228232797631724 0.06972299207274625 -0.01155893856752742 -0.01531596415557392 0.0008951102395338612 -0.003371578812656377
2310 0.2168965106823889 0.07092089810012335 -0.01379258877974533 0.002080431908604171 -0.004261551043061364 -0.01390795753147699 0.2240567407610458 0.07019132414528947 -0.01086140555798529 0.2230590712857758 0.06990043838952772 -0.01152207502929683 -0.01501316684908716 0.001052772362111038 -0.003612572929730961
2320 0.2178350850288376 0.07002489692261897 -0.01347622717348795 0.001953839561727429 -0.004158465873607865 -0.013102975872319 0.2251077075820156 0.0694212576434166 -0.009943220602858125 0.2233795599096723 0.06999934733638175 -0.0114539621714244 -0.01467951412998252 0.0009384844860612678 -0.003500163545612918
2330 0.2181255649945819 0.0694087129189041 -0.01330708293369007 0.00168069072892265 -0.00388754056321599 -0.01330887913660097 0.2255214954233976 0.06873706124638519 -0.01033031107526752 0.2237178255504367 0.06992807574870943 -0.0113907462228802 -0.01455885674962557 0.0007780859095596612 -0.003276993597091972
2340 0.2170347563934376 0.06849920111119912 -0.01339446604024634 0.001334168998926184 -0.00347404118446302 -0.01234279100726857 0.22451451350719 0.06783310158738082 -0.009897207463004007 0.2240626603307345 0.06976022320926879 -0.01140262572447775 -0.0146612411724807 0.0006712600398749002 -0.002976948962197992
2350 0.21669435864345 0.06815379393356566 -0.01332976657010921 0.0009626433685304902 -0.003085951254661258 -0.01080282438322335 0.2241388745352635 0.0674470167770603 -0.008852898140433009 0.2243027234682204 0.06954358027437724 -0.01124251402208597 -0.01459465124733607 0.0004498225235977573 -0.002677982486803811
2360 0.2168909876146352 0.06860925606923851 -0.01314987525914904 0.001081813417961439 -0.003399896725095038 -0.01130211881824486 0.2242480315282432 0.06779303924298009 -0.009762533625205724 0.2244603560603219 0.06936677987206069 -0.01096698204758734 -0.01442988078662046 0.0006069659342593698 -0.003042562441929705
2370 0.2171635866850529 0.06931732834962435 -0.01293194761610258 0.001405484325683109 -0.003840482476346151 -0.01252615111990769 0.2244125573586562 0.06838934699054459 -0.01068498895643431 0.2244961445114839 0.06920211642272815 -0.01070603323468109 -0.01427435415327155 0.0007371451012470914 -0.003393678263568256
2380 0.2177597167203244 0.07071963753193154 -0.01251702635919847 0.001594634754781019 -0.003906396084027777 -0.01533635849799754 0.2247931360405428 0.06942648967898343 -0.01259438531717255 0.2244518671464105 0.06906164832444366 -0.01059640180353031 -0.01402571130632716 0.0006387679796309157 -0.003293213926673959
2390 0.2180801447369424 0.07163925343540946 -0.01224884026527343 0.001848130447710961 -0.004093868906976879 -0.01797935905314104 0.2248962050205858 0.06985987630148746 -0.01481450602889053 0.2244984423642644 0.06900161688669876 -0.01076532876024099 -0.01396632621415908 0.000759982631998768 -0.00341208146383583
2400 0.2173324889738044 0.07102286829044113 -0.01234132579062068 0.00173987924498113 -0.004005938487252392 -0.018994593575325 0.2242989484948087 0.0690926643862793 -0.01603950802789523 0.2245714430563154 0.0688957985693139 -0.01116610622567004 -0.01410695775768993 0.0007817685878825895 -0.003399808220229655
2410 0.2168749063107926 0.07004076836766297 -0.01254192314487571 0.001166681591791074 -0.003308050798207949 -0.01632609875952165 0.2240142043841469 0.0685030170512779 -0.01361207016916569 0.2246088782178172 0.06872290024197365 -0.01156104397700344 -0.01414986225304298 0.0003460551572641811 -0.002776232624455921
2420 0.2158248539691744 0.06913026560909333 -0.01284407626814313 0.0004771355168856415 -0.002217839603607121 -0.01161679460109647 0.2231823585477658 0.0682647305752192 -0.00897489352137389 0.2245020135034643 0.0685797980963652 -0.01160784115601894 -0.01421789816950949 -0.0001991082198946999 -0.001732511102150997
2430 0.2151339352187079 0.06876069718559336 -0.01321077695357216 0.0003371647580684933 -0.001822035320493827 -0.01123152714295449 0.2223197633427242 0.06805583218770063 -0.009639219561144408 0.2242298257503218 0.06849466438680073 -0.01151913552985994 -0.01452545419431026 -5.670775319832322e-05 -0.001520867885031953
2440 0.2150853189015617 0.06872811366640744 -0.01331928717978881 -4.631292650863296e-05 -0.001390841608241283 -0.01089861127650982 0.2221433234684403 0.0681031253299221 -0.008580995620662925 0.2239417705604382 0.0684729386576714 -0.01141628204197182 -0.01463983563345584 -0.0007618712711935982 -0.0009268878579430473
2450 0.2145409024832239 0.06797124570688806 -0.01339655845940359 -0.0001970422511863429 -0.001326408157649362 -0.01095195345174072 0.2217316611285991 0.06754876683387279 -0.008313733234839716 0.2237236870416557 0.0685098723330701 -0.01131215729686475 -0.01467547912572087 -0.001152576754646997 -0.0007532827775535191
2460 0.2138567840958713 0.06723292038642961 -0.01345756147634255 4.904964521785478e-05 -0.001736011011587685 -0.01253403253769172 0.2211707415566422 0.06683939276900736 -0.01015860218497511 0.223433411301945 0.06845789924603096 -0.01131900539174564 -0.01475094770035831 -0.0008946171176813825 -0.00118806063206687
2470 0.214994700827569 0.06710134579969272 -0.01352986277512394 0.0002076047956621812 -0.001858472341061339 -0.01130247623750336 0.2223190042166819 0.06661772917815095 -0.009619619293417675 0.2231695228761424 0.06831820178509596 -0.01130463987550478 -0.01486202965018495 -0.0005324361370319339 -0.00143686318906574
2480 0.2165458066255371 0.06777410201960038 -0.01366839566310344 0.0003375600993419409 -0.001731440574589051 -0.008810556100715678 0.2236268153894185 0.06691494041102547 -0.007447307812464293 0.2230243311039334 0.06809953953072245 -0.01099450743538022 -0.01507582267054912 -0.0004019666169550882 -0.001337121168631643
2490 0.21685401328155 0.06816417759897056 -0.01394141534170576 0.0005276963929070588 -0.001561313827487974 -0.007709892435215677 0.2239020254582169 0.06741954316587365 -0.005063750568557896 0.2229055416449997 0.06783600454706849 -0.01020593668851528 -0.01531404696703024 -0.0005752279411818649 -0.0009203208915392001
2500 0.2174219896813334 0.06882094415878616 -0.01406127106174656 0.0007153783048538511 -0.001596905761208277 -0.008019987596790895 0.2245002906958009 0.0682091581053824 -0.005884650572413938 0.2228836407394443 0.067672964232782 -0.009173034318802672 -0.01539148613423867 -0.0002172809163780666 -0.001068517779464132
2510 0.2164128325358619 0.06909022604135462 -0.01433142206285474 0.0005063101719535031 -0.001175751879384487 -0.007262126585178099 0.2234337152765188 0.06825134538652372 -0.005384088490586861 0.2228663504126213 0.06763973791140299 -0.008261626742971069 -0.01570054051150803 -0.0002024545721481623 -0.0007580186047210184
2520 0.2155179728054301 0.06865687575817346 -0.01438699776044957 -0.0002883271123661984 4.695558476712469e-05 -0.00318653233380636 0.2227016493222148 0.06761205979964571 -0.002198453171291036 0.2228078546360872 0.06758913465217387 -0.007533564460313347 -0.01581287882043638 -0.0006091506800125938 0.0002547360077977396
2530 0.2136451261671241 0.06816889541677452 -0.01477676174211965 -0.0002348580875703026 0.0002330882945347891 -0.001584925486896172 0.2210503678476039 0.06702934566985551 -0.001761825308686041 0.2227247436126346 0.06750850444980529 -0.00680282786991273 -0.01619208836759748 -3.24770207939475e-05 0.0001690138103977175
2540 0.2128686104057917 0.06674129515018389 -0.01507598495316865 -0.0002934647585054366 0.0006906627747305712 -1.934629685128358e-05 0.2204629718129941 0.06569823018380201 -0.0003181780208817768 0.2225645414391171 0.06733200872715749 -0.005986722969466252 -0.01641612557355475 2.224599646738578e-05 0.000575889777315926
2550 0.2129148564916341 0.06578987657277335 -0.01516343904450523 -0.0001228599654932953 0.0006500499700640096 0.0009265720745956922 0.2206599050640303 0.0652220897535384 0.0009844162789347515 0.2224197386455674 0.06707855452131184 -0.00512173868659192 -0.01634578438193888 2.391127500852504e-05 0.000621793349567158
2560 0.2133062204304123 0.06533647719402667 -0.01496132427342956 0.0001953919635298852 0.0004058522541904155 0.00130844612645986 0.2211231169219235 0.06507061175923286 0.001199821614081316 0.2223803051425963 0.06688276209272108 -0.004072533850018539 -0.01603604990575283 0.0002717123048848239 0.0003843899954942807
2570 0.2132449567708892 0.06512301592416125 -0.01482377246074201 0.0004430252430282867 0.0002775974512257283 0.00191661654161101 0.2211763932845581 0.06507791530099732 0.001410436131483561 0.2223283892267248 0.06671936489266778 -0.002927729684548553 -0.01584401238111483 0.0006107811117048627 0.0001847452334792392
2580 0.2136468506376876 0.06559401306883418 -0.0145709444192973 0.0007683952830551378 7.264375334652493e-05 0.001973837814104908 0.2215763800617253 0.06555530604253725 0.000771703245985772 0.2221490717653208 0.0665713955046327 -0.001967692468547356 -0.01563612324818608 0.00131681646852277 -0.000211591114114053
2590 0.2143309599794119 0.06660306022369626 -0.01433128785404096 0.0008459827666371463 0.0002840579303978219 0.00222980339380604 0.2221270615196371 0.06644883683222327 0.0005169329685014993 0.2219651102664886 0.06646333913251763 -0.001309899872004744 -0.01543933510247485 0.001665960051765472 -0.0001342818718092009
2600 0.2151889845763242 0.06730828397177198 -0.01424900627823397 0.000796176955151792 0.0005231734437431132 0.00259473225175002 0.2226542408074923 0.06667818377589096 0.0008873501463223808 0.2217800200173114 0.06634006593072321 -0.0007111404703006468 -0.01545913214295117 0.001593593200223017 0.0001143852103707895
2610 0.2142376892165501 0.0677134333321056 -0.0144470289164523 0.0005631383254260982 0.0006180935763617022 0.002717696657025653 0.2214606498620703 0.06639137610590505 0.0007639490659276535 0.2215933792776093 0.06615920801818474 -2.110215389614345e-05 -0.01580337109283932 0.001325208933054041 0.0001879650240740786
2620 0.212766152023602 0.06766961831106028 -0.0147830430037007 0.0002749972080436073 0.0007007694717473914 0.002767644970345788 0.2201099377421089 0.06612130350254564 0.001597029087540396 0.2213533165790061 0.06599157159426226 0.000431940844517913 -0.01616890839088613 0.0007532755286933338 0.0004249011271880584
2630 0.2128082445207149 0.06768964574387136 -0.01490280432052965 -0.0002252855678810829 0.001277354342790758 0.005247058252746733 0.2203242666724728 0.06667064879785727 0.004826954216446019 0.2211793022999418 0.06589145634346093 0.0009376857205750452 -0.01613936747171311 -0.0001070214272323067 0.00119102091433041
2640 0.2130292234511891 0.06833120991386327 -0.01493778352518482 -0.0006753961163696628 0.001954382524997932 0.007726270511048954 0.2204321973076158 0.06750771001124362 0.007672379908078086 0.2211741042489739 0.06597941903209975 0.00171530364150389 -0.0161633012828236 -0.0007483354023857861 0.001961984923143886
2650 0.2132389850544496 0.0686746544025842 -0.01507698114837531 -0.0007123224160395684 0.002190357357844541 0.009197000915625307 0.2205213767436765 0.06766060417281368 0.008783317020646142 0.2211572309298736 0.06620740358985383 0.00248488099217109 -0.0163959573903592 -0.0007185497484411736 0.002131708250551589
2660 0.2133827675091957 0.06858899567110435 -0.01505660809954387 -0.0006036144742708814 0.002368906928311311 0.01093337413744091 0.2207915680758192 0.06776083296865251 0.009475561217298237 0.2211292939126359 0.06646483046482976 0.003303276100931866 -0.01632751617571775 -0.0003202067004932552 0.002112726163382655
2670 0.2147268515253561 0.06834122051535672 -0.01489029925448144 -0.0002176163598224254 0.001953294660311739 0.01052027444298481 0.2221341627918098 0.06760772687848658 0.007925229690801045 0.2211621368149914 0.06672990903252832 0.004052465482153223 -0.01611354837573042 0.0004749451520517758 0.001462953057392949
2680 0.2145603487392485 0.06755016134478396 -0.01481284380237454 0.0002303854869271951 0.001230809628724145 0.007976092931903178 0.2218694606542993 0.06662798146188166 0.005235235810139033 0.2212487854822398 0.06691786635526042 0.004585938719561222 -0.0160967265154244 0.001188064111838658 0.0006510887037377039
2690 0.2137208479240702 0.06731856474065857 -0.01476759532976557 0.0001645351229552712 0.001277496417835174 0.005914856428617284 0.2210141820615451 0.06667588074066338 0.003546600787007197 0.2211854759711686 0.0669500678716107 0.004936890299251886 -0.01596515473723385 0.0011496115641733 0.0007285206492890109
2700 0.2137889223500601 0.06820163544052726 -0.01486814721894295 -0.0001380099458156813 0.001679115166249281 0.006324065716199069 0.221060405077079 0.06788070213578433 0.003809665896073186 0.2210451184304174 0.06703354091054264 0.005242290867539436 -0.01597514867445262 0.0009480292506649349 0.001092971413949942
2710 0.2140203581231908 0.06822199043573489 -0.01503333943843772 -5.512274184924969e-05 0.001314594756360034 0.003604984692899492 0.2212206127660349 0.06753415211393214 0.001896471339087452 0.2209431799819238 0.06715443877950011 0.005439892416420321 -0.01624056877086291 0.0008421222722437355 0.0008659150661691355
2720 0.2139326702345678 0.06841301271804641 -0.01518755237330709 -0.0002031999912170782 0.001204013613434056 0.001684256152843802 0.2210231389724186 0.06713232365269758 0.001470669380986488 0.2210010722642654 0.06726531895659676 0.005486668452164929 -0.01651121806496844 0.0001231402566904988 0.001074381497520909
2730 0.2138358976665321 0.06794596646732783 -0.01536475865580885 -0.0002403733031515626 0.0007362666971151167 0.0002836597709843251 0.2208355168089242 0.06624731165045306 0.001663371779243473 0.221072572202198 0.0673026183600569 0.005322407770460222 -0.01676426453335795 -0.0006149572608090736 0.0009829792715157356
2740 0.213834367780963 0.06723688649296541 -0.0156410290721542 -0.000204352064504571 0.0002503606737512408 -0.0007540875545673227 0.2209753602956125 0.06563592584259144 0.001958529344602903 0.2211159489751746 0.06716304746623127 0.004842094433626296 -0.01703136186975296 -0.001091605906574141 0.0008044374444974751
2750 0.2140684280177834 0.06717024698032097 -0.01585161832887304 -0.0001985929286437452 -4.326793125563372e-05 -0.001774674598572426 0.2214087327572992 0.06613504682739121 0.001480930356213712 0.2211905888327314 0.06698976090812843 0.004195783221520135 -0.01709615999270492 -0.001334188383564817 0.0006605991298371731
2760 0.2144830467765488 0.06682816759583754 -0.0157650955469039 -0.0001538313812535785 -0.0002919668508255425 -0.003029010437060726 0.222021513537683 0.06627472939450865 0.0005675704982298991 0.2213005419221185 0.06683919740006142 0.003361889835713061 -0.01687674106711897 -0.001480517792020609 0.0005087423458910408
2770 0.21515940576049 0.06718696871136783 -0.01556405964256643 5.235892261209731e-05 -0.0007823858582714427 -0.004255513704174785 0.222665849992214 0.06666419653310288 -0.0003827664568541988 0.2213968802952506 0.06671865747483058 0.002484488038892453 -0.0167091697061697 -0.001500714711684534 9.842493102498712e-05
2780 0.2152747836477767 0.06789457954434783 -0.01531561900318093 6.089657974094191e-05 -0.0009485370776834211 -0.004333408166435753 0.2226626274394808 0.06703687736974839 -0.0007981712489919171 0.2214388909952154 0.06668926067203836 0.001775239146840308 -0.01658927879319493 -0.001538136876019901 -0.0001043821443399256
2790 0.215914466261923 0.06849939523016768 -0.01513339376623159 -0.0002636913905665177 -0.0007924149112340692 -0.004727453758737289 0.2232823770930085 0.06739641476635252 -0.002035043371999255 0.2216069617529055 0.06677173784578103 0.001229883958562651 -0.0164908146182141 -0.00161170684635767 -0.0001155176062064292
2800 0.2169941951791411 0.0690199068511969 -0.01504673745865822 -0.0002980364117077518 -0.001232427082626846 -0.006680633162906189 0.2243574124367153 0.06803061459752967 -0.004846107202478495 0.221886553646788 0.06679778392264979 0.0005104369209954221 -0.01641780802918657 -0.001233121546533033 -0.0007606714421948939
2810 0.217742873102253 0.06963774942151535 -0.01497858731415995 -1.168036164233386e-05 -0.00191252758690128 -0.009731510224302312 0.2249557773937109 0.06881274010119329 -0.00820910563756643 0.2222565050044105 0.06687041928736095 -0.0004557730153791326 -0.01633443112459526 -0.0006206128559853665 -0.001571536082585855
2820 0.2167454231552119 0.06975170648748953 -0.01499555396604721 0.0003464884644118574 -0.002418688038524745 -0.01168455894512755 0.2237442260738471 0.06887844800845638 -0.0102705947995349 0.2225756044983273 0.06702844529850341 -0.001534759106339929 -0.01634886412466638 -0.0001182824257760014 -0.002139881889634376
