"report"
"Iteration" "cd etc.."
("Iteration" "cd" "cl" "cmx" "cmy" "cmz" "cx" "cd-scale" "cl-scale" "cs-scale" "cs-scale-avg" "cd-scale-avg" "cl-scale-avg")
2360 0.1408007791312567 0.03506203224865849 -0.006236935273371034 0.001557937688756487 -0.0005705018537070956 0.002388758721008497 0.142546843067083 0.03144956567734415 0.002329898247384396 0.0007151570708171764 0.1429405834998934 0.03292380958312743
2370 0.1400192201565063 0.03679450900458404 -0.006865586057277527 0.001408304360401622 -0.0004094336783976283 0.001913833141752183 0.1418042911146165 0.03307195109968504 0.001419598647851183 0.001108432894091641 0.1429000898116847 0.03255903722021896
2380 0.1389557974001593 0.0385095544619691 -0.007304577168080347 0.001208773651446776 -0.0002827201134531264 0.001554139663597912 0.1407665094650893 0.03477334026483083 0.0004724949654875331 0.001365713917822422 0.1428528106008718 0.0324145620207427
2390 0.1384685943624985 0.03881480478973261 -0.007456146686087258 0.0009732521017533348 -0.0002124533242575752 0.001503202339049249 0.1402583807313915 0.03508921162546974 8.566737754918921e-05 0.001551664657427732 0.1426727166778469 0.03244489673352885
2400 0.1385726102785793 0.03859072882530595 -0.007631464358141406 0.0006484182855250047 -0.0001241924090842335 0.001281212613566334 0.1403550771733787 0.03481247701500607 -1.55376421702677e-05 0.00165315567505518 0.1423859541215926 0.03257895275201436
2410 0.1382692043451675 0.03817484144673756 -0.007390945386384852 0.0004699952078123567 -0.0001208032461460315 0.001116364991677473 0.1400676627261224 0.03437558421817507 0.0003121594303272794 0.001640783105300603 0.1420362106391686 0.03272494437219155
2420 0.138277162950991 0.03763199081923886 -0.007120586477356489 0.00054546717755882 -0.000239252432911329 0.001636898687758487 0.1400356666094225 0.03403012314091577 0.001414947317969198 0.001550025955967592 0.1416564907225749 0.03286343347374915
2430 0.1381428997557418 0.03803750828227976 -0.006979381797261056 0.0006290345694358563 -0.0002730344281168156 0.001881076475330261 0.1398228728368603 0.03484368932641371 0.002169685976780363 0.001459357607311581 0.1413078704905636 0.0331313503914566
2440 0.1378169718141165 0.03848978156180121 -0.006705042145140047 0.0005592667294585605 -0.0002155207856813593 0.001277763813038975 0.1394333001270332 0.03559873650357877 0.001896323736787636 0.001352314829549221 0.1409718293531387 0.03356547022508424
2450 0.1373007726053423 0.03768554402027584 -0.005955120422216129 0.0004762087516572627 -0.0001685543117295823 -4.422613499754702e-05 0.1388984276861108 0.0348496501593386 0.0007684183362066827 0.001184152249381353 0.1405815264883398 0.03408601594218377
2460 0.1382064452640126 0.03758646308287871 -0.005753714911684183 0.0004318236320106859 -0.0002135039312687767 -0.0009942612985646734 0.1398385817190693 0.03461820563369623 8.156764853745607e-05 0.0009598420427769937 0.1402398098991998 0.03447497349426052
2470 0.1389242277727115 0.03762454940971197 -0.005889296933848868 0.0003067051789142489 -0.0002462154424869176 -0.001101293908045059 0.1405961137568005 0.03452496996369295 0.0003980122805827733 0.0007878396079213687 0.1400523296840195 0.03470058228998513
2480 0.1393289198979412 0.03756218930682136 -0.006032350039789073 0.0001792439689636717 -0.0002188978567385248 -0.0009632355552379371 0.1410114507029205 0.0344607462846668 0.001080013121813946 0.00078173304693021 0.1400142700071551 0.03474422671089521
2490 0.1392559440040108 0.03747001298311277 -0.005904619814344054 0.0002568224589023152 -0.0002078136340357438 -0.0008277454374640505 0.1409457549885566 0.0343405261988038 0.001749815952882793 0.0009045534835591797 0.1400714350615754 0.03467857901578334
2500 0.139080196213435 0.0376380874775887 -0.005764252279974486 0.0003860889840283172 -0.0002061540175659781 -0.001014051970270819 0.1408449076183786 0.03433527876781969 0.001763149884601615 0.001091208413674805 0.1401301120376265 0.03461659703190229
2510 0.1391990726263676 0.03820146700443416 -0.005837055164219391 0.0004342239605225087 -0.0001436194986095241 -0.001741654234151946 0.1410686601418104 0.03469360137940772 0.0005758311382760574 0.001195004648864584 0.1402031140056421 0.03460640001591746
2520 0.1393054908859956 0.03837057297915126 -0.006016067905822704 0.0005746707305503476 -0.0002080003189519656 -0.00152835708342733 0.1411981635869786 0.0349090721883677 1.236485368369974e-05 0.001125303526460765 0.140314635547978 0.03468084279155268
2530 0.1396972595368268 0.0380290100834967 -0.006212962936541837 0.0004894654794184154 -0.0002004052120488361 -0.0008859143756668795 0.1415937953053467 0.03472364107293634 -6.979367591143927e-05 0.0009301434729844153 0.1404586416469693 0.03472061592342992
2540 0.1399436290143854 0.03824984419168775 -0.006498626750496497 0.0003264103477840504 -0.0002084892936712053 -7.639698578315063e-05 0.1418133007158141 0.03495681577711189 0.0003249136452453313 0.0007291759280378942 0.1406700185197183 0.03466655869390304
2550 0.140108492221435 0.0385811281141934 -0.006751608219075823 0.0001899637947855207 -0.0002780084147837713 0.0004688440221256678 0.1419248094355735 0.03528742479427368 0.0008465579536829923 0.0006624789939495706 0.1409501428148063 0.03465568434121345
2560 0.1404724513886456 0.03853694911308588 -0.006761255099188793 -8.251892883792819e-05 -0.0002747511641320581 0.000309604385557867 0.1422139567696065 0.0352739808066134 0.0009186815835144387 0.0007212465363179567 0.1412177768030805 0.03472635129666238
2570 0.1407509893629638 0.03806710627213758 -0.006580281234044984 -0.0003634962628306371 -0.0001769301035098921 0.0004011109659492088 0.1424690546508404 0.03481936302070103 0.001271834215033861 0.0008095533528340007 0.1414274659540863 0.03476931754084399
2580 0.1413512502906056 0.0375266994983916 -0.006509232746631777 -0.0006316754847352715 -1.13514123288342e-06 0.0005099055718062431 0.1430896532543951 0.03429059117727784 0.001505384788896587 0.000878842983751959 0.1416182066797905 0.03477228653984291
2590 0.1420058155190079 0.03753870988170925 -0.006482643977615318 -0.0009028404075654791 0.0001705193711687859 3.189034838245874e-06 0.1437586028260986 0.03431170886935939 0.001022722263219474 0.0008601909873561551 0.1418659337323101 0.03475834998168369
2600 0.1425297061643882 0.037238480545319 -0.006249479340105455 -0.0008527118126537064 0.0001274835684706387 3.127610138524035e-07 0.1442794126981901 0.03400686794704588 0.001108905309839929 0.000773395476654139 0.1421835424935103 0.03475290071161721
2610 0.1419179823669039 0.03621653125875479 -0.00564597336964064 -0.0008806500966510042 9.758207496443436e-05 -0.0003769868586902653 0.1436421964213321 0.0330078852661012 0.001005529763711043 0.0007697586178885288 0.1424947987036422 0.03464523386311678
2620 0.1413995521101178 0.0351948877241799 -0.005057427801423935 -0.0009098421442701004 5.34970140407372e-05 -0.001114572194066803 0.1430855690501303 0.03202576682507724 0.0005971060202846567 0.0008283319582534084 0.1427108294401956 0.03440712532167011
2630 0.1408739143551558 0.03435684091536854 -0.004506500305949119 -0.001020497981351036 8.774646716750905e-05 -0.001571265120515319 0.1425419573377674 0.03121759600102215 0.000271156969528289 0.0008759915512618387 0.1428415873861506 0.03407851239944262
2640 0.1415304303502021 0.03504206334345234 -0.004735262795256968 -0.001158452218879761 0.0001747994717468483 -0.001817783397013224 0.1432037375986287 0.03193243576222886 -0.0001260268227719092 0.000872712874610566 0.1429576515712456 0.03374666487905978
2650 0.1421625942699191 0.0361006286020056 -0.005207127848975899 -0.001222490445832854 0.0002089335871464396 -0.001892507555553844 0.1438309763958729 0.03298256225739885 -0.0005815405447508889 0.0007691815617933195 0.1431264684922205 0.03348644800191443
2660 0.1424722179065109 0.03676441290153144 -0.005732587728772568 -0.001153255995913439 0.0001957732017726223 -0.001667076745329882 0.1441242728159145 0.03363542000077607 -0.0008266694618723856 0.0006085870758304574 0.1433176492710844 0.03328702245398602
2670 0.1429152547561649 0.03823355905282581 -0.006514220016701535 -0.001191813920339431 0.0002654075426397047 -0.001753751977262127 0.1445308593643548 0.03512625962700749 -0.001310524473742165 0.0003915010939529917 0.1435230113131868 0.03322197766468883
2680 0.142045909908897 0.03910356788057254 -0.006774142533430536 -0.00123000196145439 0.0002987820540457636 -0.001748837702406498 0.1436101770791011 0.03602510092794848 -0.001515704793003566 0.0001008206499369736 0.1436593439536132 0.03334404600999964
2690 0.1408881020586946 0.03950806023877846 -0.006803759489896049 -0.001169456791484444 0.0003145767172085762 -0.00197938339970155 0.1424096079566239 0.03643711823225807 -0.00174990641239671 -0.0001899122304691785 0.1435969725411483 0.03354031380729727
2700 0.1404763778967999 0.04000462241262597 -0.006948519363516479 -0.0009395588096328486 0.0003160984000645027 -0.002048884215766429 0.1419767186100043 0.03687091831824919 -0.001678761171090459 -0.0004673181704342728 0.1434074428511762 0.03378670250768007
2710 0.140519827238909 0.0398198953042585 -0.00692670960143318 -0.0007130079516330757 0.0002292151366662197 -0.002074736749077329 0.1420284437789428 0.0365860473398914 -0.001511414945085688 -0.0007320605745857121 0.1431975886756672 0.03411796220717332
2720 0.140504976915166 0.03937271265131528 -0.006564660586644862 -0.000547204637795067 0.0001235695261913313 -0.002078235485499504 0.1420333013682245 0.03610596440821223 -0.001427139575778814 -0.0009610160000183897 0.1430764363932408 0.0345050693879672
2730 0.1397497305163544 0.0386341438928581 -0.005884059011415126 -0.0003388140909724639 4.890221889931441e-05 -0.001185013230002749 0.1412913651207017 0.03542912734057724 -0.0006590181493640237 -0.001109451366155828 0.1429650105101659 0.03492607561102867
2740 0.1414548430706977 0.0387250355539125 -0.006059487105183918 -0.0002229718031787902 5.273642892681992e-05 -0.0001232563732565053 0.1429814719982826 0.03571070691334597 0.0002879803704560618 -0.001128325067392403 0.1428768875697087 0.03532435304916687
2750 0.1430740209983134 0.03871385604246259 -0.006135853237716937 -0.0002778277575515216 3.97994973559855e-05 0.0004392749923352673 0.1445559479904939 0.03583645095670925 0.0009341115856482388 -0.001021984601007883 0.1429198376798659 0.03565721356904017
2760 0.1436558206674746 0.03763383815073598 -0.005850178388151579 -0.0001347118395528011 -0.0001202818220934736 0.0009141852184805775 0.145133032051347 0.03479188350097713 0.001610683532711933 -0.0008226853107080134 0.1430119685545166 0.03585611157663934
2770 0.1437144763097812 0.03716251704603028 -0.005756502380380339 3.018310352415492e-05 -0.0002906130977289145 0.0009622495632176151 0.1452319811127526 0.03429903589220395 0.001782669545192298 -0.0005331531531209249 0.1430944519033271 0.03585970320550328
2780 0.1431851411161 0.0370261176309598 -0.00585096240517365 0.000171049797911069 -0.0003732546351213177 0.0004787166419878874 0.1447138883139079 0.03408685614289526 0.001148666772277263 -0.0002397203735414617 0.1431823432013897 0.03570853736412038
2790 0.1417970978526716 0.03650435651974383 -0.005564964190972956 0.0001589452451188997 -0.0003166410579587135 -0.0005167499292820362 0.143295547793538 0.03354732772373671 -0.0003571669666570379 -3.723187290107176e-05 0.1432916212281559 0.0354646954777917
2800 0.1413339073121812 0.03646810503635234 -0.005467698694732051 -0.0003250496132925231 -3.014879256704198e-05 -0.001182402872659821 0.1427421020403569 0.0335698798359017 -0.001726709076811381 1.915225981270753e-05 0.1433638046993986 0.03514045003239887
2810 0.1419576257353031 0.03720650703091924 -0.005942277755078408 -0.0007612980462802152 0.0002532423612598914 -0.0005472510549479753 0.1433212285778552 0.03435849453760136 -0.002002425372937885 -2.132025172327168e-05 0.143463793973432 0.03486511896488332
2820 0.1430951918618507 0.03740987097021501 -0.006346662489080069 -0.001003856074996585 0.0004137190789842246 0.0003843222188344859 0.1445485921408799 0.03450271160014718 -0.001590567990837872 -5.226056007430349e-05 0.1436599682226074 0.03468183787224065
2830 0.1423575652216136 0.03649109901498034 -0.005995653292142216 -0.001255103206097177 0.0005654879035798552 0.0005400052941917144 0.1439088713638161 0.03351417002187976 -0.001118163591224298 -7.854223926195619e-05 0.1439392024871226 0.03451716385196864
2840 0.1405893220277697 0.03472561811451733 -0.005167039740036746 -0.001424910125919444 0.0006706567187213818 0.0001039394116307569 0.1421591451387985 0.03176344837463547 -0.000679461197182506 -0.0001526448506685857 0.1440279338440288 0.03422293009935199
2850 0.1395833554857869 0.03406250426709027 -0.004631647737127558 -0.001283821913393451 0.0006038179250030393 -0.0006225062512771358 0.1411576158084326 0.03108709123305586 -0.0006377989709160862 -0.0002785828542548351 0.1437887069846647 0.03376223029805634
2860 0.1388319486037765 0.03371667963119145 -0.004170430994272155 -0.001105114373486313 0.0004942922726684726 -0.00186878798422792 0.1404099072526268 0.0305961700979946 -0.001659321461757685 -0.0005217243780468808 0.1433655485568607 0.03331367500869901
2870 0.139593932637098 0.03405112704716374 -0.004271139203062733 -0.0008933889618894364 0.0003815213130157562 -0.00248601644933962 0.1411569732260937 0.03082861440242242 -0.002377705673576427 -0.0009119618106061125 0.142916205873947 0.03293511857721589
2880 0.1407326213985208 0.03492130257603177 -0.004548502604941628 -0.0004734425980672714 0.0002473964434433772 -0.002036751773527262 0.1422619370155251 0.0317158100896082 -0.002071841227487164 -0.001292166812531106 0.142588218452235 0.03264440677991495
2890 0.1418124542993585 0.03515528509387403 -0.004650026902088652 -6.023907484618536e-05 0.0001424915956417442 -0.001341978405171186 0.1432852102939707 0.03203131321898526 -0.001392345815064646 -0.001495327495335573 0.1424798106217358 0.03246239547914286
2900 0.1420585706175573 0.035125896926059 -0.004473488758202293 -3.299096926307323e-05 9.390836368498532e-05 -0.001463585377174823 0.143480984422955 0.03213830137625374 -0.001384905879222067 -0.001514676782162697 0.1425410935215791 0.03231945974545919
2910 0.1414984758913989 0.03533931800793511 -0.004141859618355197 4.583918861992498e-05 -1.660891097977303e-05 -0.00115637411320806 0.1429114217947217 0.0324697857858501 -0.0008385360169477203 -0.001433885819257939 0.1425612387210953 0.03215372832590764
2920 0.1413391818858789 0.03544481336159145 -0.0040016592012057 0.0002116960168919731 -0.0001729947061361671 -0.0003900504138106249 0.1427846047975045 0.03255685423804242 0.0001887910158944091 -0.001278585704239029 0.1424386350795155 0.03195366811376084
2930 0.1410308019607194 0.03575800411646728 -0.004050064471685719 0.0003445962914802587 -0.0002498067181591592 0.0001046841657268337 0.1425105429582509 0.03277710164018192 0.0007599754790716035 -0.00108730879068101 0.1422637300923087 0.0318140625108266
2940 0.1408957323208882 0.03618385527197679 -0.004157197556724324 0.0003019364319320916 -0.0002348895674998234 5.064264717984619e-05 0.1423899955135873 0.03314103658245927 0.0005491313796469719 -0.0009364788738958046 0.1422149077286054 0.03185471047992751
2950 0.1414167376708097 0.03729044051445975 -0.004509607562354095 0.0003342193504080986 -0.0003354692577266473 0.0006952264354386198 0.14292475468643 0.03423627965769555 0.001071348078432453 -0.000803111017808946 0.1423173420297443 0.03209222537496525
2960 0.1424870005933579 0.03847171443213396 -0.004979271118541539 0.0003660471846051641 -0.0004131471813926815 0.001146824665837286 0.1439987990134436 0.0354159307586521 0.001570611799094437 -0.0005454044278177214 0.1425998674344002 0.03250712859006911
2970 0.143177132860886 0.03918809344132873 -0.005275583809857276 9.140436080122342e-05 -0.0004025502459560224 0.0004759874077760465 0.1446660405943145 0.03614792306734203 0.000999154329374335 -0.0002015157143211372 0.1429689532553138 0.03302052585771994
2980 0.1436493532730081 0.03999226471405763 -0.0056299001740927 -0.0003702574564744928 -0.0002156066271850588 -0.0006804841866489236 0.1450832055097556 0.03700998480416746 -0.0001666284605826502 6.633894938866427e-05 0.1432803026675894 0.03355768136501168
2990 0.1438270499280488 0.04009274226495094 -0.005786749039746839 -0.0006886205233749696 -5.552599657282329e-05 -0.001347987394725883 0.145193617482805 0.03714146206403589 -0.0009411576005984928 0.0001661973137987197 0.1435164408316313 0.03407110045887155
3000 0.1435450993380401 0.0403721819760407 -0.005781940145894108 -0.0006945830108644252 -4.931947158388757e-05 -0.001566590202711691 0.1448808734831822 0.03747589755687809 -0.001311806203987654 0.0001913526360589541 0.1436678662510335 0.03459425423758232
