config,pitchAngle,yawAngle,ironcub-cd,ironcub-cl,ironcub-cs,head-cd,head-cl,head-cs,torso-cd,torso-cl,torso-cs,left-back-turbine-cd,left-back-turbine-cl,left-back-turbine-cs,right-back-turbine-cd,right-back-turbine-cl,right-back-turbine-cs,left-arm-cd,left-arm-cl,left-arm-cs,left-turbine-cd,left-turbine-cl,left-turbine-cs,right-arm-cd,right-arm-cl,right-arm-cs,right-turbine-cd,right-turbine-cl,right-turbine-cs,root-link-cd,root-link-cl,root-link-cs,left-leg-upper-cd,left-leg-upper-cl,left-leg-upper-cs,left-leg-lower-cd,left-leg-lower-cl,left-leg-lower-cs,right-leg-upper-cd,right-leg-upper-cl,right-leg-upper-cs,right-leg-lower-cd,right-leg-lower-cl,right-leg-lower-cs
hovering,30.0,40.0,0.1824476692943453,0.0506205142459776,-0.0509099017875898,0.01863388923944126,0.01093696334938046,-0.01622061310792186,0.02776639706787737,0.009218166099606188,-0.002955582603010562,0.007160454562219501,0.002596233153922017,-0.002892826501020899,0.01701979453748786,0.0172598850419978,0.01223194591542988,0.008878110417506914,0.004716811436478457,-0.005021810813244317,0.01419461015223026,0.003715294259638059,-0.006735920284450005,0.01377911813484876,-0.0008046952648552608,9.850080973860349e-05,0.01242918067404176,0.0002206814299982055,-0.002196561242406127,0.00702982574075764,0.007163426563361564,0.00309265635137939,0.003758149031423692,0.003344185279474737,0.000286379570931579,0.009765538693466306,0.001583596676015206,-0.003448899342608995,0.01353139868156708,0.0004056480185071301,-0.007970379116295926,0.02850120236147688,-0.00973568179754696,-0.01917679142411057
hovering,40.0,40.0,0.2002923740472189,0.06516214412818014,-0.03838522470924677,0.01802986451076747,0.009796283021066348,-0.01540618547533005,0.03173037570088872,0.01609183069825586,0.0004240007963702338,0.006581745693061173,0.003915760910227969,-0.002310905441097418,0.01989002479612012,0.0195142917484477,0.01649120856995751,0.01011951365620634,0.004581087403244149,-0.004539830019357908,0.01570855564976986,0.00315221210737964,-0.006885044552060799,0.01298417958721322,-0.001646885733664917,0.0009101386002699892,0.01130013383080872,0.0002214489604106305,-0.002148068822573226,0.01051201618860988,0.009068208350446154,0.005731525645411158,0.004627819685020388,0.00319650531251,0.001161023543514896,0.0131722625446789,0.0008652935591044539,-0.007863037158329662,0.01747354274239342,0.002077949111014968,-0.007458852637646242,0.02816233946168071,-0.005671841320262832,-0.01649119775837526
hovering,50.0,40.0,0.2199608591796187,0.06438541708004926,-0.02402808911731643,0.02115404628460421,0.01072555215699827,-0.01419141263536937,0.03245251944539981,0.01936421289475196,-0.0004795860245424601,0.008628990769219554,0.004728666246109731,-0.002849464966831737,0.02160009767365513,0.01933526714066888,0.02079071885525761,0.01162738574676649,0.005496522430057262,-0.004007699148775393,0.01665371640788877,0.0009887243731848219,-0.005975874150805577,0.01195589927137533,-0.003021174817787383,0.001084599151902284,0.01049319146027865,0.0004816443197867415,-0.000772173861277146,0.01706235203125643,0.008972217256422537,0.007561690146880046,0.005772195198860066,0.00314840207111361,0.0003923049045516751,0.01517141053777128,0.0008145155404456204,-0.009910698364028005,0.02121580460977358,0.002871719672183524,-0.004995459653330172,0.02617324974276936,-0.009520852203886316,-0.01067503337094819
hovering,60.0,40.0,0.2378108226515882,0.05243671646457481,-0.009143051905377956,0.02203530009587581,0.0130889559655039,-0.01321564117393687,0.03829975047569768,0.01779905058331496,0.001051333365845013,0.005161076383062393,0.00255512027436451,-0.001348665331320813,0.02316189450774967,0.01555021984171366,0.02352401580410252,0.01163832398918841,0.004454311308673848,-0.001206472657692063,0.01896939188944725,-0.0001389635257433142,-0.007129717727509119,0.01065708333808598,-0.004033091960530376,0.0008254881283884939,0.00969055069794613,-0.002921146386559962,-0.001701904745254988,0.02115310690720151,0.008834598502700044,0.01117817967894686,0.00949661368852493,0.004094033356062299,0.0006579373084390247,0.01789787861141432,0.0008393207396667269,-0.01154270531792167,0.02249712410429069,0.00347757293856788,0.0004606002530241092,0.02715272796310339,-0.01116326517315935,-0.01069549949048845
hovering,70.0,40.0,0.2472597572084576,0.03482775673529136,-0.004619896142213823,0.02359440610643355,0.0139116526152815,-0.01070501775566544,0.03965639335720673,0.02161618554076708,-0.0003719925181418076,0.004668744975983159,0.002480927302156595,-0.0021038275317871,0.02241898840687372,0.009408466004977517,0.02179826965109832,0.01401560142163763,0.003528197694079715,0.0009350289664608869,0.01982320366571973,0.0001534943158328138,-0.008547320709283865,0.009187287193793746,-0.004059699114943911,0.001499837013167062,0.008302697132537682,-0.00246129653730776,-0.0008079127881413611,0.02312950760994783,0.004417549651695261,0.01321125702587852,0.01057477622545645,0.003112539110453132,0.0003647890178794666,0.02078234471858763,-0.006145059824669219,-0.01078118921892308,0.02273276056097887,0.001514822753836336,0.001522502653435714,0.02837304583330086,-0.01265002277686771,-0.01063431994819114
hovering,80.0,40.0,0.2467614508166534,0.01833724673630451,-0.002272409154238655,0.02338656353533729,0.01346451985779015,-0.00793921351072816,0.04142038099353863,0.02022456027458087,0.00227073325584501,0.004520581900455712,0.002250748045999302,-0.0004167661884971424,0.02250540299227396,0.005499188629897902,0.02212004866939921,0.01296915661912577,0.001747831399109804,0.001325754691823373,0.01934061617032305,-0.001010373365363175,-0.01036852394740592,0.007725416233998058,-0.004031689009786556,0.001444786260404781,0.00669861992740783,-0.001776170731812593,-0.0006704114687349912,0.0235809913139839,5.765662405146888e-05,0.01406285260445287,0.01146653051680325,0.002264160669507053,0.0002700177960476373,0.02313533597881579,-0.007618467455479261,-0.01278162736521896,0.02201208280426928,-0.0002960843375703502,-0.0002690217217211678,0.02799977183032086,-0.01243863386462011,-0.01132103822990519
hovering,90.0,40.0,0.2434098852679349,0.002281487636053587,-0.003880316221234325,0.02099416283945195,0.01275271764796398,-0.005925053249501273,0.04150664206302356,0.01805176938231413,0.004231170058411949,0.00287436557151375,0.0009214566643226859,0.002812972965930585,0.02059139293240979,0.002078831561852568,0.02008122495813277,0.01212116931664204,0.0002079336042157477,0.001327995171975145,0.01914752645150737,-0.001938738444344259,-0.01144371707879981,0.006658069017520599,-0.003895572061926633,0.001352804824279651,0.005630390969462642,-0.001605432207663139,-0.0007312180207551235,0.0237497315676578,-0.00496123202766916,0.013967455179169,0.01356253011943353,0.00074371310783982,-0.0006853268334875603,0.02695381009323118,-0.006978421181682269,-0.01610961843426297,0.0218960249631444,-0.002299006967638826,-0.000393883744518105,0.02772406936293624,-0.01079653144153107,-0.01236512201780858
hovering,100.0,40.0,0.2358337966664975,-0.006326504239041009,-0.008250739015397199,0.0186095606910174,0.01289394688940227,-0.00344473922693491,0.04171968688544917,0.01380129138835245,0.004987862244993048,0.002363341568427753,0.000290336599615691,0.002553125051206167,0.02070308092956293,-0.0004708891229146259,0.01924375916722395,0.01214243319501832,-0.0008598082813398785,0.001948479599170852,0.01797921331139589,-0.002123510644387855,-0.01164364677199371,0.004757738441707174,-0.003192403467423743,0.001122951443214761,0.003971879987637377,-0.0008063330226239768,-0.0003324425078320105,0.023670785636831,-0.007793224780490192,0.01254102936816303,0.01489493852876132,-0.0004744568648894798,-0.002464022793172626,0.02787359166540879,-0.004921081663379629,-0.01831922941468874,0.01980711102550494,-0.003904729374579589,-0.0009696208732782317,0.02734043479977547,-0.008765641894382456,-0.01347424430146877
hovering,110.0,40.0,0.2243911037074353,-0.02923304892247898,-0.02774235897577021,0.01209754701789134,0.009599796231794194,0.0006277690488586547,0.03741628113563326,0.001257174280512222,0.003000567575951546,0.003803038940027264,-0.002620011282454306,-0.005302381203112497,0.01966322391758206,-0.004601264386124703,0.0173408960466077,0.01249750895741174,-0.001313170416476976,0.0006756019429444225,0.01809524043067557,-0.001942530132775544,-0.01108888272225167,0.002878223157998883,-0.002214231919250767,-3.734370797632552e-05,0.004133840745377627,0.0002090115377409805,0.0005297115764519233,0.02418986073667352,-0.01110691330966012,0.005328165727705101,0.01526305933219501,-0.001545232462757341,-0.003375348006281657,0.02904499637556981,-0.002054011947981947,-0.01890970180494181,0.01734586908647297,-0.00561139429751229,-0.001672265470798523,0.02796241387392625,-0.007290270817532385,-0.01485914797892707
hovering,120.0,40.0,0.209394355472856,-0.03983079298909838,-0.03019668236628199,0.01092232028911632,0.00421378596136165,0.004259192158119023,0.03343577348705581,-0.003413830415397651,-0.000917849786403131,0.003775253801405125,-0.002105958792734918,-0.003117218465848972,0.01839272900689334,-0.008504686620138984,0.01554613314267294,0.01065437880062369,-0.002110181432538834,0.0002696572042018336,0.01783795270868655,-0.002848465107271999,-0.01025441912332411,0.001452829118494843,-0.0006287994112275872,0.0002036431475023074,0.003966238630170791,0.0001289171676122573,0.001459987636328462,0.02401345224629216,-0.01242018597832766,0.004548584712523973,0.01392655902394956,-0.001728574849313572,-0.005111896528940661,0.0293301954436198,0.0012935181215261,-0.01868959488599099,0.01414979364032251,-0.006224385359084143,-0.002340456320057207,0.02753687927622551,-0.005481946273563043,-0.01605244525706546
hovering,130.0,40.0,0.1924305266310241,-0.03225566934093024,-0.03330053072887768,0.01130012783696006,0.004246286211920225,0.003272042873673739,0.02947455129430292,-0.001492783803256316,-0.002963624403420578,0.001732682506151296,0.0004773792190504759,-0.0004229560386078061,0.01600291984498391,-0.01049873624492548,0.01285827418237552,0.009226367293485497,-0.002918024113690038,0.0007021535205091514,0.01627037833223129,-0.0006909206218446056,-0.01097402743695055,0.0008440282557837302,0.00038665802521502,0.0004474419622011833,0.005051852986899457,-0.0003538388822808019,0.0006571477324453674,0.02227809395042827,-0.01529994961195806,0.005933765210778271,0.01217335587464252,-0.002060570395746594,-0.005793202505013088,0.03217665417237252,0.005476081719920455,-0.01962747633158544,0.01060273921560185,-0.006443660714145039,-0.003602481050631332,0.02529677506718074,-0.00308359012918949,-0.01378758844465213
hovering,140.0,40.0,0.1766629289618263,-0.02854030967862222,-0.03093529470437841,0.009109533030243394,0.003072565648963046,0.005353891089436035,0.02596012628894443,-0.0003398213494786588,-0.003652083186127698,0.000994724100711007,-0.0004977296517178767,-0.001028057545302983,0.01432835652745833,-0.01190769033582587,0.009169664424218219,0.008705404990872407,-0.002881868017120304,-5.502579808380061e-05,0.01571391172265862,0.001154990355669745,-0.01035468201001161,0.001570622221976492,0.00190206883445898,0.0007775497367373272,0.006172107833705693,0.0005545873899310578,-0.0004400836395250834,0.02153326325488948,-0.01516532178224508,0.004502938664428814,0.01085666782573733,-0.002202700780410152,-0.006231395738805945,0.03127755542742799,0.003057536250381084,-0.01206642088360975,0.006979370234428029,-0.004968341410844664,-0.00468598245224813,0.02346128550277304,-0.0003185848303835433,-0.01222560736548381
hovering,150.0,40.0,0.1609127827174641,-0.01992127332813604,-0.02967562018455642,0.008184883096621492,0.003986312802735412,0.008587138946481098,0.01958890774754035,-0.001519471455104892,-0.004505623411726787,0.001619300014555476,0.001090701190989821,-0.002349191714830835,0.01315347956211711,-0.0124861214643659,0.007840171970662757,0.007385674748263402,-0.002912462283409091,-0.0005506129781220884,0.01583987610452986,0.0007604188921505637,-0.00925005843630549,0.001969683497502921,0.00357480743464255,0.001397220642463151,0.008414897814489798,-8.898496074230213e-05,-0.002253265246544587,0.01964777751135597,-0.01535714222982237,0.001944406316908987,0.009301440312683991,-0.0007020242351493457,-0.006711265616190398,0.03084877229174023,0.001346078085853,-0.007015518164027876,0.004011006128260325,-0.003068410921637413,-0.00503508139296902,0.02094708388780322,0.005455025815723936,-0.01177394110035533
hovering,160.0,40.0,0.1484938195402988,0.001139762749874709,-0.01643379317018466,0.007145787667655994,0.00354155851340124,0.01069467524258048,0.02041315909964623,0.002492269379533886,0.0006450161055829331,0.001749651428504478,0.0006057676778964905,-0.002319332643075831,0.01230562693595853,-0.01125573820473049,0.006719536919556398,0.006627495999273449,-0.002415705971297063,-0.001614246543160599,0.01548075730530767,0.005380099288565244,-0.007027795763554973,0.002919171650346514,0.004480250071671845,0.002672919121787742,0.01038948451237529,0.0005947957536139089,-0.004067043617170128,0.01681066128507812,-0.01034033214046474,-0.0002496039204277908,0.007502853081309874,-0.0001105085769743842,-0.006295929818169021,0.02667697978690423,0.001274483620778905,-0.0048167238997706,0.001554547162933129,-0.000486579921603665,-0.004521704836748187,0.01891764362500533,0.00737940325948353,-0.006253559517615081
hovering,170.0,40.0,0.1444488837491476,0.01347115560907112,-0.005147142632502157,0.006942026150416559,-0.0003724193154354726,0.009439875342445423,0.02350484252960009,0.01046535157323563,0.007581303383378946,0.004204776176160149,-0.0002719370875370161,-0.003830534857830041,0.01158261292988051,-0.005756887724124952,0.00485800457975705,0.005641176099199427,-0.003133811007193798,-0.001957675323956873,0.01438117716972608,0.001087559313794947,-0.004916282611270064,0.003724181240727513,0.004165629587246047,0.00446274493560533,0.01204161181640282,0.002634994130259785,-0.003617315824995284,0.01337441727637877,-0.00466956080314181,-0.00319735069293756,0.00611574108055857,0.0005167615954818583,-0.005277486214842284,0.0238740265194469,-0.001045852058528869,-0.002863383567412939,0.001501265092775881,0.001484506442558468,-0.003937760442995798,0.01756102966787438,0.008366820962456301,-0.001891281337448064
hovering,180.0,40.0,0.1436095980321595,0.02213409499727164,0.002929666504397689,0.005982491005876338,2.334343040987124e-05,0.00593689324074221,0.02388099320881515,0.01401050494421151,0.01270217543600537,0.007879906947269874,0.002791916324824891,-0.00515930375462772,0.01207418719129672,0.00032189416160611,0.004556710845642294,0.005885498775836276,-0.001398795237474199,-0.001966683415222755,0.01062490423017994,-0.0002701157707180336,-0.003941255805810493,0.004337550369449437,0.00356439286714249,0.005801607234173188,0.01344492314469123,0.003495813436205915,-0.003392322898618066,0.01198235462366046,-0.001822065299800437,-0.00382223923752172,0.007162418664678917,0.004343023894430541,-0.003347748702293504,0.02170100942138421,-0.001041804289241863,-0.002921365005880769,0.002127493115759015,0.0003508413941147411,-0.002933583625662063,0.01652586733326192,-0.002234854858439893,0.00141678219347172
hovering,0.0,60.0,0.168170615858895,0.01911273762449444,-0.03801210905439169,0.02460499544330275,0.006760448907784155,-0.02030116824992433,0.02150687365767167,0.006547159861278522,0.0009302070710112956,0.005008278328535413,0.001022594381560254,-0.002781924611058437,0.01590128109888593,0.01034617256124371,0.002690996769120343,0.001381220519076973,0.001039604512211662,-0.001643937694962218,0.01039192594849104,-0.001226313363717705,-0.005613883955767186,0.0150934758016482,-0.0002601365770230028,0.002022969418272562,0.01527484615932025,-0.00278074172922246,-0.001021478810716863,0.01242509162557267,0.004621374090985154,-4.63742756573328e-05,-0.00512770823728905,-0.000486608284552839,0.0005912003426801997,0.01221342350972617,-0.002139696540437534,-0.005516768740008569,0.01610359346311454,0.002259976980764252,-0.002752530854082824,0.02339331854083845,-0.006591097176379728,-0.004569415463298337
hovering,10.0,60.0,0.1761935425452451,0.02183505964579119,-0.04033547003949094,0.02761025871091384,0.00885085735394854,-0.021209265104162,0.0240972221382676,0.003871350666740519,-0.001241062833346171,0.002736981083407882,-0.001372999747782923,-0.002181680384725697,0.01592124278742747,0.01214021248765869,0.004399004518584322,0.002387134272661497,0.002737366631476783,-0.00169787780325255,0.0116618092029949,0.002860318793118217,-0.004502618790544154,0.014782352290857,-0.002458574613102664,0.001983550119020208,0.01496638371479836,-0.002694323644910721,-0.001197559125505094,0.01185584968700722,0.001346730804064956,-0.001405460036804681,-0.002698033378909179,-0.000369118647817855,0.0001440671742684641,0.0135842060346906,-0.0008804342854573605,-0.006635303488847248,0.01518340273670952,0.003450270951498076,-0.001068383989232587,0.02410473326441838,-0.005646597103643068,-0.005722880294943754
hovering,20.0,60.0,0.1856116054717517,0.03788501252453931,-0.03608691395683758,0.02797343324161326,0.01144866327689235,-0.02082629146746016,0.02535670323385992,0.006258106919348911,-0.001780460020055944,0.001073029108282256,-0.0007638087868368415,-0.0007571999631295205,0.01693291476852538,0.01672430658652782,0.008043297852175167,0.004209053859784095,0.004109744253641905,-0.0002146616815543151,0.01255502328875849,0.002514824423713733,-0.004391011722727206,0.01347897560572249,-0.004059365563315301,0.001576062322514224,0.01445487658118478,-0.003375781625217902,-0.001629649961122446,0.01100066106618664,0.00425582353956809,-0.0007090376867767153,0.002069606950458517,0.0008908058406341723,-0.000237440192428431,0.01382930045718983,0.0008084630610327354,-0.007404555057037187,0.01748687336818249,0.003482598025981241,-0.001177871735403581,0.02519115394200348,-0.004409367427431596,-0.006578094643831479
hovering,30.0,60.0,0.1916634134397741,0.04197533428423347,-0.02940718802933991,0.02360297638882902,0.01137910420877296,-0.0159496932158116,0.02522695588462722,0.007908265369119748,-0.002593282111093007,0.00185891605579351,0.002270242546424372,-0.0007529141600162752,0.01817846172240216,0.01799443420354377,0.01193788637163942,0.006547910548481789,0.004331927380116198,0.001149188800552172,0.01528340999804175,0.003628783972710328,-0.004933412368682032,0.01240073450542547,-0.004669743818202231,0.0006874447657907344,0.0131642126069807,-0.004119173352757188,-0.00166736908707193,0.0120359395646499,0.00677830402141053,0.002808765162036346,0.004120418712976123,0.002919642828473228,0.0008367182442465351,0.0160364289077286,0.000602909777804984,-0.0103660120180898,0.01822763037528504,9.778083038466607e-05,-0.003947845313004217,0.02497941816855281,-0.007147143683567876,-0.006616663099836262
hovering,40.0,60.0,0.2048119190440294,0.03953302698188191,-0.02933775970670529,0.02382400447707224,0.00961064427068526,-0.01856052536720577,0.02520108245751754,0.009921615257815507,-0.004089457795507185,0.006002264906349143,0.001559779686842788,-0.001508869419690324,0.01976269942842157,0.01670077104076668,0.01542188815408439,0.008828721767455897,0.004295108778727393,5.374182409872636e-05,0.01539137497582388,0.00153818743652162,-0.005571129279507813,0.01124806442765294,-0.004109582228517674,0.001728730643230123,0.01229182343462826,-0.003816074551266893,-0.0009421191398699708,0.0137651619166097,0.007487915969951271,0.006187997621529808,0.006271329297618754,0.004148767145985657,0.001827640672023924,0.0173824971526917,0.001990902598739768,-0.0101654190428006,0.01880891507143269,-0.001700019662378806,-0.005953389737283194,0.02603397973075516,-0.00809498876199066,-0.007766848839807403
hovering,50.0,60.0,0.2165710873708996,0.04285695266876408,-0.02868657551217667,0.02495145510737329,0.01564633527932398,-0.0150064080856193,0.02652469254952936,0.01372918606360867,-0.004892239567204678,0.006418862573030525,0.001501227746634247,-0.0002997178429391498,0.02103245765749617,0.01339627850745536,0.01694525399975528,0.01019406704954317,0.004654619612999034,0.002295528139635316,0.01727475300806315,0.001723728936550012,-0.007130634282121082,0.010096592847469,-0.00482281503419653,0.0005462929146004242,0.01228480112889786,-0.002385869815473802,-0.002807763586869858,0.01616575198427457,0.006808124423902242,0.007671990032493926,0.008103541474652155,0.003188354630734961,-0.0009969328118607321,0.01837983356407233,0.001011146395515433,-0.01189443048507721,0.01879347517754252,-0.001565532791930661,-0.005386407503836343,0.02635080324895546,-0.01002783128635887,-0.007731106433133244
hovering,60.0,60.0,0.2232633546789801,0.03458588622924109,-0.01982016781558514,0.02549383392096167,0.01766961867947089,-0.01090652611829041,0.02747559519932825,0.0148223754396374,-0.004628764966470206,0.006695899832518244,0.0007293857771567026,-0.003375816652149155,0.02207597250290215,0.009570584644046268,0.01878269305604146,0.0111334993373264,0.004516225125151516,0.00238018789069154,0.01857232354166732,0.0005058408445227339,-0.006245029039782673,0.01055410668967612,-0.004145527424589862,0.0006357415862728345,0.0107027184389493,-0.003140176141035704,-0.001236666166226643,0.01497659766080034,0.005999770788962441,0.00990280777906649,0.01022991147954168,0.002647755691662923,-0.0007734960297230237,0.01967376928272662,0.001635179319855527,-0.01170909194738394,0.01677082216140475,-0.00178713304966992,-0.005483810669436141,0.02890830463117727,-0.01443801346592984,-0.007162396538195275
hovering,70.0,60.0,0.2281502471946725,0.02713158392654467,-0.01625269012973803,0.02510023264660899,0.01763520439094277,-0.007301040736125318,0.03023291602047551,0.01664974218526168,-0.003302365010144839,0.005869387981439671,0.0007512201684322751,-0.003108322387962033,0.02119787734387924,0.006551983812577406,0.02069260588823034,0.01170536872903596,0.00414806160624376,0.003971839163501015,0.01796209511845712,-0.0009839269982939121,-0.005075814731041304,0.008169471406700836,-0.004240338484500839,-0.0001212553674235062,0.009548944247250345,-0.00228298623142269,-0.002692526444438208,0.01890055001896459,0.003601582377847625,0.009699588993631977,0.01138021670712301,0.001762275260874975,-0.002457256783815968,0.02160299984199644,0.0006183935989188613,-0.01008539684814609,0.01657834405479773,-0.001938310755114464,-0.006103396748882231,0.0299018430779431,-0.01514131700522277,-0.01036934911712186
hovering,80.0,60.0,0.2286851598051943,0.01750450120403818,-0.007300036542256717,0.02374452948037618,0.01634797570333894,-0.004892593810410346,0.03331917619655368,0.016559493649206,-0.001159942130763805,0.00344475372250857,0.0009669629312790583,-0.001792985293383618,0.02170640635628819,0.002982038115506292,0.02155595387333471,0.0116405923385951,0.003002471707832674,0.004816348849041508,0.01743182136518052,-0.0004025783830550212,-0.005673535188588845,0.007245971921280923,-0.00382761846247528,-0.0006432729789301965,0.008275696678895226,-0.002914641351092685,-0.00146779084252228,0.01996005427422009,0.0004447540040791517,0.01190330199697825,0.01224043025447201,0.002145979389137871,-0.0008832168713425819,0.02344209132276856,-0.001715362922591073,-0.01050304071656607,0.01678389401334019,-0.001965865335733836,-0.005915028027032915,0.02944974188071505,-0.0141191078413939,-0.01264423540207053
hovering,90.0,60.0,0.2266071998114648,0.006270947446112719,-0.006512980502117792,0.02322654956132354,0.01581423492287473,-0.002281162796071085,0.03242285038224688,0.01512207493358171,0.000335675958404304,0.001268926055997469,0.0004195531544292653,-0.0003619617698737689,0.0213231187132124,-0.0006213690485631397,0.0212459453712936,0.01028018395251969,0.001064426627644346,0.005283403478133727,0.01618267927493001,-0.0005556863659796536,-0.00549387911809563,0.006546428764941755,-0.004108314612066196,0.0004277108619368857,0.007558330567126169,-0.00275836157917855,-0.001579452565062287,0.02302895760229157,-0.001921404803208139,0.009682595955365672,0.01361981789852239,0.001396469676059566,-0.0008443145931832799,0.02578516806670942,-0.003638504434017841,-0.01228099911884362,0.01663783630331249,-0.002555130254934049,-0.005573351899312504,0.02872635266833111,-0.01138704077052933,-0.0150731902668098
hovering,100.0,60.0,0.2203097420610769,-0.007310036935402718,-0.01214625092540203,0.0202667760807124,0.01379290838236659,-0.002702864401636027,0.03362311035268258,0.009336921374814195,0.002965192211822535,0.0008557487963459951,-0.001425850792939688,0.001657346949879137,0.02096203019838594,-0.004355393050431646,0.0205153956132692,0.008204335433028504,-0.000222155217986457,0.004481797565748335,0.0159264865351467,-0.0001436073264213524,-0.007738241586616953,0.005275399488087093,-0.002756306003669662,-0.002333059623204761,0.007127649509110287,-0.002082809406303464,-0.003295306359810628,0.02170913929220693,-0.004465211962027358,0.01120784060232688,0.01358077894549824,0.0005718199569621986,-0.0008906862491922553,0.02848034403898227,-0.0044538846854834,-0.0132802903709041,0.01581798500839407,-0.003006984582046854,-0.005924717331094224,0.02847995838249594,-0.008099483622235825,-0.01680865794598917
hovering,110.0,60.0,0.2105791799707577,-0.01054400646821392,-0.01667247345989888,0.01837268549267809,0.01379729560254155,-0.001323559057291386,0.03113784320399234,0.007299509185169657,0.004390288355152753,0.0007505222376623969,-0.001856707331668039,0.001557181162946571,0.01939826350202119,-0.00696527394841019,0.01906458434155918,0.008662509400521786,-0.001183131621208629,0.002767201462540165,0.01734960028414604,-0.001384159859417343,-0.006212595611473342,0.004056813574410009,-0.001476202846110741,-0.002516216978460056,0.007288550591138847,-0.001323791284594041,-0.003629649205860366,0.01928283138761521,-0.00704246116576899,0.01118609056485263,0.01288702471121987,-1.031785153364358e-05,-0.002218398146051816,0.0296615754063325,-0.003054933124453589,-0.01501568511311089,0.01394388289262749,-0.002960705848079503,-0.006524073597269009,0.02778707728639194,-0.004383126374680429,-0.01819764163743332
hovering,120.0,60.0,0.2041706642136671,-0.02103609626120908,-0.01918634394040803,0.01544456784443276,0.00876378493463551,0.001848462355954135,0.03083251272954962,0.0005840548328459556,0.002679515678004641,0.0008570591800379785,-0.001917558012383464,0.001232078058512246,0.01832867896978464,-0.009766402702283844,0.0159902815034151,0.007316893728957729,-0.00243761263508592,0.003148549316449938,0.01564467178009708,5.69717229126768e-05,-0.007672085095674936,0.003791812491899381,-0.001199730561855651,-0.002131090523864084,0.007732389974846547,-0.0010649796124664,-0.003824000572274176,0.02223368312823039,-0.00962473631220508,0.0109620976444681,0.01295262067026842,-0.0002536710415923916,-0.002019568545811856,0.02949571398506265,-0.0006361420653550071,-0.01475363313454213,0.01218495530243054,-0.00244801712329121,-0.007104095347694765,0.02735510442806933,-0.001092057685084258,-0.01754285527735024
hovering,130.0,60.0,0.19295061240563,-0.01630605768095457,-0.02229003682154432,0.01324351800058687,0.008639353125064022,0.003752186246365825,0.02599590507039645,-0.001819919337211679,0.003960644181228591,0.0005329271819562383,-0.001698653903326121,0.0007990159464228073,0.01830046045881861,-0.01218152255484197,0.01265363404019263,0.007418591517626436,-0.002641281830371423,0.001289840650603427,0.01598222206950283,0.0002733716919683315,-0.006875775490660286,0.00447050608101702,-0.0002063841849132422,-0.002155192837896322,0.008470277755445168,0.0005260927272590574,-0.004410499838706885,0.02053814025453955,-0.009698604770386794,0.009735911315578999,0.01176637668477818,-0.0002735038881323722,-0.0029554898150219,0.02965177108335396,0.002042381856707022,-0.01404156016179528,0.01011352041381812,-0.001718010918331758,-0.006983707195467591,0.02646639583379065,0.002450624305562357,-0.01705904386238832
hovering,140.0,60.0,0.1846573622573516,-0.008235994897750103,-0.02674834378150289,0.01089075349940147,0.002635602802180873,0.005474872157196174,0.02675612480002238,0.003440363595964253,0.004787475607122119,0.0002005373847802947,0.001596096849255483,-0.002452260422449564,0.01667906746664682,-0.01478665770417495,0.01076917072084728,0.008138341302471649,-0.002667730766750539,0.00115152457180045,0.01586081240523683,0.000738157687052089,-0.007283624303296547,0.003600132890004671,0.000358833678870533,-0.002058169149155935,0.009609567032463332,0.001970244866516948,-0.004737306124788929,0.0190944861572113,-0.008978161175365686,0.004743312084288627,0.01053404937207824,-0.0009620407238562648,-0.002890767726910629,0.02917349188728099,0.00428441187996147,-0.0128136132401077,0.008582710529258762,-0.0007730378151777432,-0.006990536744468485,0.02553728753049484,0.004907921927773434,-0.01444842121157974
hovering,150.0,60.0,0.1699660456670086,-0.002271553061550094,-0.02703434442901664,0.009638908560776706,0.003298710736841954,0.005207086805479363,0.02212321890830216,0.0005231934472734522,0.003154413943730773,0.0005918384685612302,0.000857881481458905,-0.00232277219111463,0.01581351392405236,-0.01520118093764049,0.006312499054955546,0.007987648169644567,-0.002778157214913557,0.0003720132936918714,0.01544047260753394,0.001111296170495599,-0.006504916633046755,0.003664719512223428,0.001590236299581487,-0.001696270562986845,0.01061858140410839,0.00329365367169935,-0.005014326819914242,0.0159444913968183,-0.009463664082638074,0.004021210897266202,0.009311856533979439,0.001230035838863842,-0.003439140184730953,0.02673158907304788,0.005390720073494535,-0.00950954528049939,0.007053726769650372,0.000789304960064296,-0.006652265015782942,0.02504548033830983,0.007086416493868607,-0.01096233173606463
hovering,160.0,60.0,0.1599078225258507,-0.008708870989950452,-0.01366210008078242,0.008344807969597712,0.0008152094191932493,0.003410966346777032,0.02540574988995599,0.001501562596698238,0.009024326601671679,0.0007569968266557541,-0.000449303808250664,-0.0007610559617709528,0.01500745237991317,-0.01673584538617692,0.004325306878361826,0.006283307781207214,-0.003257667276781364,-0.0005044199755769123,0.01473175093571894,0.000580454018567681,-0.00346258614774662,0.003769551652449123,0.002330456037402159,-0.0006115817683097801,0.01173419629432812,0.005461222624514654,-0.005086358737047249,0.01389257195753586,-0.01068729329084531,0.0008456627193853145,0.005913508979352318,0.001073664080970018,-0.001770581576881187,0.02293131805383443,0.004653684516344025,-0.007382616576153587,0.006803311598215607,0.001464884657012387,-0.005937094544112561,0.02433329820708644,0.004540100821401394,-0.005752067339379417
